sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
1,1,audio__female,What is a Dyson Sphere?,5,0,4,What,0.0934253362938761,0.0934253362938761,0.0934253375925968,0.3472325522452593,0.0291751772165298,1.0917292866488797,0.347232557072195,0.8859191904201956,0.3235360160251859,1.0,0.1501273661851883,0.8498726338148117,0.082,0.34425,0.26225,0.6953662427607924
1,1,audio__female,What is a Dyson Sphere?,5,4,5,Sphere?,0.0551285576075315,0.0551285576075315,0.0551285583738825,0.3472325522452593,0.0291751772165298,1.0917292866488797,0.347232557072195,0.8859191904201956,0.3235360160251859,1.0,0.1929565519094467,0.8070434480905533,1.23525,1.76075,0.5255,0.6953662427607924
2,2,audio__female,Make a list of the most popular podcasts.,8,1,1,a,0.1805054303258657,0.1805054303258657,0.1805054453381927,0.1805054303258657,0.0180467367172241,1.1110850715666416,0.1805054453381927,0.9842826443650956,0.1430255141205207,1.0,0.1574975997209549,0.8425024002790451,0.4027916666666666,0.4527916666666666,0.05,0.870838038623333
2,2,audio__female,Make a list of the most popular podcasts.,8,4,2,the,0.1624586936086416,0.1624586936086416,0.1624587071200525,0.1805054303258657,0.0180467367172241,1.1110850715666416,0.1805054453381927,0.9842826443650956,0.1430255141205207,1.0,0.1574975848197937,0.8425024151802063,0.9062916666666668,0.9667083333333332,0.0604166666666666,0.870838038623333
2,2,audio__female,Make a list of the most popular podcasts.,8,5,3,most,0.1469310000538826,0.1469310000538826,0.1469310122738818,0.1805054303258657,0.0180467367172241,1.1110850715666416,0.1805054453381927,0.9842826443650956,0.1430255141205207,1.0,0.2836765646934509,0.7163234353065491,1.0371666666666666,1.2285,0.1913333333333333,0.870838038623333
2,2,audio__female,Make a list of the most popular podcasts.,8,0,4,Make,0.1138070514425635,0.1138070514425635,0.1138070609077007,0.1805054303258657,0.0180467367172241,1.1110850715666416,0.1805054453381927,0.9842826443650956,0.1430255141205207,1.0,0.0610228702425956,0.9389771297574044,0.1039166666666666,0.342375,0.2384583333333333,0.870838038623333
2,2,audio__female,Make a list of the most popular podcasts.,8,3,5,of,0.11140913143754,0.11140913143754,0.1114091407032464,0.1805054303258657,0.0180467367172241,1.1110850715666416,0.1805054453381927,0.9842826443650956,0.1430255141205207,1.0,0.0901658535003662,0.9098341464996338,0.8055833333333333,0.8555833333333334,0.05,0.870838038623333
2,2,audio__female,Make a list of the most popular podcasts.,8,7,6,podcasts.,0.1101070512086153,0.1101070512086153,0.1101070603660298,0.1805054303258657,0.0180467367172241,1.1110850715666416,0.1805054453381927,0.9842826443650956,0.1430255141205207,1.0,0.164537250995636,0.835462749004364,1.7320416666666667,2.377,0.6449583333333333,0.870838038623333
2,2,audio__female,Make a list of the most popular podcasts.,8,2,7,list,0.089486837037839,0.089486837037839,0.0894868444803057,0.1805054303258657,0.0180467367172241,1.1110850715666416,0.1805054453381927,0.9842826443650956,0.1430255141205207,1.0,0.0439103618264198,0.9560896381735802,0.5034583333333333,0.7277083333333333,0.22425,0.870838038623333
2,2,audio__female,Make a list of the most popular podcasts.,8,6,8,popular,0.0852947207167744,0.0852947207167744,0.08529472781059,0.1805054303258657,0.0180467367172241,1.1110850715666416,0.1805054453381927,0.9842826443650956,0.1430255141205207,1.0,0.0602501556277275,0.9397498443722724,1.274125,1.6917083333333334,0.4175833333333333,0.870838038623333
3,3,audio__female,How many stars are in our galaxy?,7,4,1,in,0.181423001922667,0.181423001922667,0.1814230030929507,0.181423001922667,0.0034956978633999,1.0196467701359022,0.1814230030929507,0.990633350555738,0.1057682856814967,1.0,0.2720598578453064,0.7279401421546936,1.1275833333333334,1.188,0.0604166666666666,0.7931680058661316
3,3,audio__female,How many stars are in our galaxy?,7,2,2,stars,0.177927304059267,0.177927304059267,0.1779273052070014,0.181423001922667,0.0034956978633999,1.0196467701359022,0.1814230030929507,0.990633350555738,0.1057682856814967,1.0,0.0385855175554752,0.9614144824445248,0.6241666666666666,0.9463333333333334,0.3221666666666666,0.7931680058661316
3,3,audio__female,How many stars are in our galaxy?,7,1,3,many,0.1597958272323012,0.1597958272323012,0.1597958282630771,0.181423001922667,0.0034956978633999,1.0196467701359022,0.1814230030929507,0.990633350555738,0.1057682856814967,1.0,0.2880310416221618,0.7119689583778381,0.3523333333333333,0.5527916666666667,0.2004583333333333,0.7931680058661316
3,3,audio__female,How many stars are in our galaxy?,7,0,4,How,0.1318111233413219,0.1318111233413219,0.1318111241915802,0.181423001922667,0.0034956978633999,1.0196467701359022,0.1814230030929507,0.990633350555738,0.1057682856814967,1.0,0.035636119544506,0.964363880455494,0.1012083333333333,0.2919583333333333,0.19075,0.7931680058661316
3,3,audio__female,How many stars are in our galaxy?,7,6,5,galaxy?,0.1200533146038651,0.1200533146038651,0.1200533153782787,0.181423001922667,0.0034956978633999,1.0196467701359022,0.1814230030929507,0.990633350555738,0.1057682856814967,1.0,0.0091984206810593,0.9908015793189406,1.4094583333333333,1.823375,0.4139166666666666,0.7931680058661316
3,3,audio__female,How many stars are in our galaxy?,7,3,6,are,0.1172911347821354,0.1172911347821354,0.1172911355387314,0.181423001922667,0.0034956978633999,1.0196467701359022,0.1814230030929507,0.990633350555738,0.1057682856814967,1.0,0.2197090089321136,0.7802909910678864,0.986625,1.0872916666666668,0.1006666666666666,0.7931680058661316
3,3,audio__female,How many stars are in our galaxy?,7,5,7,our,0.1116982866078615,0.1116982866078615,0.1116982873283803,0.181423001922667,0.0034956978633999,1.0196467701359022,0.1814230030929507,0.990633350555738,0.1057682856814967,1.0,0.0149869546294212,0.9850130453705788,1.22825,1.3692083333333334,0.1409583333333333,0.7931680058661316
4,4,audio__female,Why did US enter ww2?,5,1,1,did,0.2284027338027954,0.2284027338027954,0.2284027295327769,0.2284027338027954,0.0058984933421015,1.0265095725968152,0.2284027295327769,0.9956108917888112,0.0660709376862758,1.0,0.4652873277664184,0.5347126722335815,0.429125,0.5815,0.152375,1.0384318051859736
4,4,audio__female,Why did US enter ww2?,5,3,2,enter,0.2225042404606938,0.2225042404606938,0.2225042363009484,0.2284027338027954,0.0058984933421015,1.0265095725968152,0.2284027295327769,0.9956108917888112,0.0660709376862758,1.0,0.1145216599106788,0.8854783400893211,1.06275,1.44375,0.381,1.0384318051859736
4,4,audio__female,Why did US enter ww2?,5,2,3,US,0.1996546173468232,0.1996546173468232,0.1996546136142544,0.2284027338027954,0.0058984933421015,1.0265095725968152,0.2284027295327769,0.9956108917888112,0.0660709376862758,1.0,0.0443753190338611,0.9556246809661388,0.6416666666666667,1.0427083333333331,0.4010416666666667,1.0384318051859736
4,4,audio__female,Why did US enter ww2?,5,0,4,Why,0.1847444912418723,0.1847444912418723,0.1847444877880502,0.2284027338027954,0.0058984933421015,1.0265095725968152,0.2284027295327769,0.9956108917888112,0.0660709376862758,1.0,0.0620179623365402,0.9379820376634598,0.1231666666666666,0.381,0.2578333333333333,1.0384318051859736
4,4,audio__female,Why did US enter ww2?,5,4,5,ww2?,0.1646939348429441,0.1646939348429441,0.1646939317639698,0.2284027338027954,0.0058984933421015,1.0265095725968152,0.2284027295327769,0.9956108917888112,0.0660709376862758,1.0,0.0894686877727508,0.9105313122272491,1.483875,2.325875,0.842,1.0384318051859736
5,5,audio__female,Who created the South Beach Diet?,6,5,1,Diet?,0.2518864087760448,0.2518864087760448,0.2518864087587459,0.2518864087760448,0.0793638601899147,1.4600202082585911,0.2518864087587459,0.9817626819054291,0.1365778616659756,1.0,0.4692334532737732,0.5307665467262268,1.7109583333333334,2.0614166666666667,0.3504583333333333,0.9519409775190676
5,5,audio__female,Who created the South Beach Diet?,6,2,2,the,0.1725225485861301,0.1725225485861301,0.1725225485742817,0.2518864087760448,0.0793638601899147,1.4600202082585911,0.2518864087587459,0.9817626819054291,0.1365778616659756,1.0,0.1313573271036148,0.8686426728963852,0.9259166666666668,1.026541666666667,0.100625,0.9519409775190676
5,5,audio__female,Who created the South Beach Diet?,6,3,3,South,0.1679405514150858,0.1679405514150858,0.167940551403552,0.2518864087760448,0.0793638601899147,1.4600202082585911,0.2518864087587459,0.9817626819054291,0.1365778616659756,1.0,0.1333310306072235,0.8666689693927765,1.1070833333333334,1.36875,0.2616666666666666,0.9519409775190676
5,5,audio__female,Who created the South Beach Diet?,6,1,4,created,0.157468176446855,0.157468176446855,0.1574681764360405,0.2518864087760448,0.0793638601899147,1.4600202082585911,0.2518864087587459,0.9817626819054291,0.1365778616659756,1.0,0.0407671183347702,0.9592328816652298,0.3622916666666667,0.9057916666666668,0.5435,0.9519409775190676
5,5,audio__female,Who created the South Beach Diet?,6,4,5,Beach,0.1414533369243145,0.1414533369243145,0.1414533369145998,0.2518864087760448,0.0793638601899147,1.4600202082585911,0.2518864087587459,0.9817626819054291,0.1365778616659756,1.0,0.1109918653964996,0.8890081346035004,1.409,1.6707083333333332,0.2617083333333333,0.9519409775190676
5,5,audio__female,Who created the South Beach Diet?,6,0,6,Who,0.108728976920247,0.108728976920247,0.1087289769127798,0.2518864087760448,0.0793638601899147,1.4600202082585911,0.2518864087587459,0.9817626819054291,0.1365778616659756,1.0,0.1175485551357269,0.8824514448642731,0.081,0.3220416666666666,0.2410416666666666,0.9519409775190676
6,6,audio__female,What causes the northern lights?,5,1,1,causes,0.2360755037516355,0.2360755037516355,0.2360755041751474,0.2360755037516355,0.0108828395605087,1.048326789645978,0.2360755041751474,0.9901829276013244,0.093001488483515,1.0,0.0514706447720527,0.9485293552279472,0.4042083333333333,0.828625,0.4244166666666666,1.04834013460204
6,6,audio__female,What causes the northern lights?,5,2,2,the,0.2251926641911268,0.2251926641911268,0.2251926645951152,0.2360755037516355,0.0108828395605087,1.048326789645978,0.2360755041751474,0.9901829276013244,0.093001488483515,1.0,0.9818490743637084,0.0181509256362915,0.88925,0.949875,0.060625,1.04834013460204
6,6,audio__female,What causes the northern lights?,5,3,3,northern,0.2221963368356228,0.2221963368356228,0.2221963372342358,0.2360755037516355,0.0108828395605087,1.048326789645978,0.2360755041751474,0.9901829276013244,0.093001488483515,1.0,0.0354603119194507,0.9645396880805492,1.0307083333333331,1.3844166666666666,0.3537083333333333,1.04834013460204
6,6,audio__female,What causes the northern lights?,5,4,4,lights?,0.168231033720076,0.168231033720076,0.1682310340218771,0.2360755037516355,0.0108828395605087,1.048326789645978,0.2360755041751474,0.9901829276013244,0.093001488483515,1.0,0.1393763720989227,0.8606236279010773,1.455125,1.9393333333333331,0.4842083333333333,1.04834013460204
6,6,audio__female,What causes the northern lights?,5,0,5,What,0.148304458707571,0.148304458707571,0.1483044589736244,0.2360755037516355,0.0108828395605087,1.048326789645978,0.2360755041751474,0.9901829276013244,0.093001488483515,1.0,0.0514706447720527,0.9485293552279472,0.0614583333333333,0.36375,0.3022916666666667,1.04834013460204
7,7,audio__female,What type of rifle is an A K forty-seven?,9,4,1,is,0.1922354791313409,0.1922354791313409,0.1922354883383511,0.1922354791313409,0.030532332137227,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.2055117605982872,1.0,0.1589725017547607,0.8410274982452393,1.2331666666666667,1.348625,0.1154583333333333,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,2,2,of,0.1617031469941139,0.1617031469941139,0.1617031547387951,0.1922354791313409,0.030532332137227,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.2055117605982872,1.0,0.27105712890625,0.72894287109375,0.66425,0.71425,0.05,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,1,3,type,0.1418441943824291,0.1418441943824291,0.141844201175977,0.1922354791313409,0.030532332137227,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.2055117605982872,1.0,0.2847200632095337,0.7152799367904663,0.3824166666666667,0.6038333333333333,0.2214166666666666,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,0,4,What,0.1006503421813249,0.1006503421813249,0.1006503470019164,0.1922354791313409,0.030532332137227,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.2055117605982872,1.0,0.0431247241795063,0.9568752758204936,0.101125,0.335375,0.23425,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,3,5,rifle,0.0973298661410808,0.0973298661410808,0.09732987080264,0.1922354791313409,0.030532332137227,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.2055117605982872,1.0,0.1391268968582153,0.8608731031417847,0.785,1.1875833333333334,0.4025833333333333,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,6,6,A,0.0959779452532529,0.0959779452532529,0.0959779498500626,0.1922354791313409,0.030532332137227,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.2055117605982872,1.0,0.0467588081955909,0.953241191804409,1.5297916666666669,1.6908333333333334,0.1610416666666666,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,8,7,forty-seven?,0.0772731909528374,0.0772731909528374,0.0772731946537934,0.1922354791313409,0.030532332137227,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.2055117605982872,1.0,0.1391268968582153,0.8608731031417847,2.033,2.77725,0.74425,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,5,8,an,0.0688802604563534,0.0688802604563534,0.0688802637553347,0.1922354791313409,0.030532332137227,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.2055117605982872,1.0,0.2710571587085724,0.7289428412914276,1.429125,1.479125,0.05,0.698015492875129
7,7,audio__female,What type of rifle is an A K forty-seven?,9,7,9,K,0.0641055256128311,0.0641055256128311,0.0641055286831292,0.1922354791313409,0.030532332137227,1.1888171721823155,0.1922354883383511,0.9692592492284058,0.2055117605982872,1.0,0.1589725017547607,0.8410274982452393,1.7109583333333334,1.972625,0.2616666666666666,0.698015492875129
8,8,audio__female,How to manage partnerships?,4,1,1,to,0.3231029454618692,0.3231029454618692,0.3231029200125271,0.3231029454618692,0.023281006142497,1.0776494379220478,0.3231029200125271,0.9621082209958668,0.1603162593567673,1.0,0.1768259704113006,0.8231740295886993,0.384,0.444625,0.060625,0.8661765577853657
8,8,audio__female,How to manage partnerships?,4,0,2,How,0.2998219393193722,0.2998219393193722,0.2998219157037685,0.3231029454618692,0.023281006142497,1.0776494379220478,0.3231029200125271,0.9621082209958668,0.1603162593567673,1.0,0.0669857859611511,0.9330142140388488,0.101875,0.3435416666666667,0.2416666666666666,0.8661765577853657
8,8,audio__female,How to manage partnerships?,4,3,3,partnerships?,0.2516799452714622,0.2516799452714622,0.2516799254477834,0.3231029454618692,0.023281006142497,1.0776494379220478,0.3231029200125271,0.9621082209958668,0.1603162593567673,1.0,0.0295359827578067,0.9704640172421932,0.88925,1.7170416666666666,0.8277916666666667,0.8661765577853657
8,8,audio__female,How to manage partnerships?,4,2,4,manage,0.1253952477127313,0.1253952477127313,0.1253952378359209,0.3231029454618692,0.023281006142497,1.0776494379220478,0.3231029200125271,0.9621082209958668,0.1603162593567673,1.0,0.0800173729658126,0.9199826270341872,0.5456666666666666,0.8488333333333333,0.3031666666666666,0.8661765577853657
9,9,audio__female,What is consciousness?,3,1,1,is,0.4090978410094976,0.4090978410094976,0.4090978383143874,0.4090978410094976,0.0616066697984933,1.1772898816580135,0.4090978383143874,0.980233398221528,0.1104578978108112,1.0,0.3837875127792358,0.6162124872207642,0.403875,0.54525,0.141375,0.8571622823365033
9,9,audio__female,What is consciousness?,3,0,2,What,0.3474911712110042,0.3474911712110042,0.3474911689217548,0.4090978410094976,0.0616066697984933,1.1772898816580135,0.4090978383143874,0.980233398221528,0.1104578978108112,1.0,0.0575967133045196,0.9424032866954803,0.0815416666666666,0.3230833333333333,0.2415416666666666,0.8571622823365033
9,9,audio__female,What is consciousness?,3,2,3,consciousness?,0.2434109933674335,0.2434109933674335,0.2434109917638576,0.4090978410094976,0.0616066697984933,1.1772898816580135,0.4090978383143874,0.980233398221528,0.1104578978108112,1.0,0.0481204763054847,0.9518795236945152,0.5909583333333334,1.473458333333333,0.8825,0.8571622823365033
10,10,audio__female,When was Karen Hassan born?,5,3,1,Hassan,0.2422215156257152,0.2422215156257152,0.2422215229406372,0.2422215156257152,0.0105872247368097,1.0457066337219512,0.2422215229406372,0.9853130660591976,0.1120560803952428,1.0000001192092896,0.0281801987439394,0.9718199204653502,1.0110833333333331,1.456,0.4449166666666667,0.7998340997844935
10,10,audio__female,When was Karen Hassan born?,5,2,2,Karen,0.2316342908889055,0.2316342908889055,0.2316342978841006,0.2422215156257152,0.0105872247368097,1.0457066337219512,0.2422215229406372,0.9853130660591976,0.1120560803952428,1.0000001192092896,0.145814448595047,0.8541856706142426,0.6066666666666667,0.9706666666666668,0.364,0.7998340997844935
10,10,audio__female,When was Karen Hassan born?,5,1,3,was,0.2285788487643003,0.2285788487643003,0.2285788556672232,0.2422215156257152,0.0105872247368097,1.0457066337219512,0.2422215229406372,0.9853130660591976,0.1120560803952428,1.0000001192092896,0.2547796070575714,0.7452205121517181,0.3943333333333333,0.546,0.1516666666666666,0.7998340997844935
10,10,audio__female,When was Karen Hassan born?,5,0,4,When,0.1591934971511364,0.1591934971511364,0.1591935019586697,0.2422215156257152,0.0105872247368097,1.0457066337219512,0.2422215229406372,0.9853130660591976,0.1120560803952428,1.0000001192092896,0.2965064644813537,0.7034936547279358,0.08175,0.3336666666666666,0.2519166666666667,0.7998340997844935
10,10,audio__female,When was Karen Hassan born?,5,4,5,born?,0.1383718163706362,0.1383718163706362,0.1383718205493692,0.2422215156257152,0.0105872247368097,1.0457066337219512,0.2422215229406372,0.9853130660591976,0.1120560803952428,1.0000001192092896,0.0141560211777687,0.9858440980315208,1.486875,1.8393333333333333,0.3524583333333333,0.7998340997844935
11,11,audio__female,Why is it called Scotland?,5,1,1,is,0.2583633363246918,0.2583633363246918,0.2583633413599599,0.2583633363246918,0.0315717607736587,1.1392104603433295,0.2583633413599599,0.989433860811502,0.1020347198888322,1.0000001192092896,0.1303371340036392,0.8696629852056503,0.4147916666666666,0.5260833333333333,0.1112916666666666,0.7527325895614922
11,11,audio__female,Why is it called Scotland?,5,2,2,it,0.226791575551033,0.226791575551033,0.226791579970996,0.2583633363246918,0.0315717607736587,1.1392104603433295,0.2583633413599599,0.989433860811502,0.1020347198888322,1.0000001192092896,0.1786093711853027,0.8213907480239868,0.6070416666666667,0.688,0.0809583333333333,0.7527325895614922
11,11,audio__female,Why is it called Scotland?,5,3,3,called,0.1876865196973085,0.1876865196973085,0.1876865233551493,0.2583633363246918,0.0315717607736587,1.1392104603433295,0.2583633413599599,0.989433860811502,0.1020347198888322,1.0000001192092896,0.0,1.0000001192092896,0.7082083333333333,0.9915,0.2832916666666666,0.7527325895614922
11,11,audio__female,Why is it called Scotland?,5,0,4,Why,0.165885642170906,0.165885642170906,0.1658856454038674,0.2583633363246918,0.0315717607736587,1.1392104603433295,0.2583633413599599,0.989433860811502,0.1020347198888322,1.0000001192092896,0.1786093711853027,0.8213907480239868,0.1020833333333333,0.333875,0.2317916666666666,0.7527325895614922
11,11,audio__female,Why is it called Scotland?,5,4,5,Scotland?,0.1612729057669639,0.1612729057669639,0.1612729089100272,0.2583633363246918,0.0315717607736587,1.1392104603433295,0.2583633413599599,0.989433860811502,0.1020347198888322,1.0000001192092896,0.0679872408509254,0.932012878358364,1.092666666666667,1.7190416666666666,0.626375,0.7527325895614922
12,12,audio__female,Have you heard of the base rate fallacy?,8,5,1,base,0.1694335155189037,0.1694335155189037,0.1694335189788072,0.1694335155189037,0.010691225528717,1.0673495667854382,0.1694335189788072,0.9797988641597144,0.1573993849988895,1.0,0.0925069972872734,0.9074930027127266,1.0404166666666668,1.312375,0.2719583333333333,0.721464847389143
12,12,audio__female,Have you heard of the base rate fallacy?,8,2,2,heard,0.1587422899901867,0.1587422899901867,0.1587422932317708,0.1694335155189037,0.010691225528717,1.0673495667854382,0.1694335189788072,0.9797988641597144,0.1573993849988895,1.0,0.2448118180036544,0.7551881819963455,0.5249166666666667,0.7470416666666667,0.222125,0.721464847389143
12,12,audio__female,Have you heard of the base rate fallacy?,8,4,3,the,0.1585649941116571,0.1585649941116571,0.1585649973496208,0.1694335155189037,0.010691225528717,1.0673495667854382,0.1694335189788072,0.9797988641597144,0.1573993849988895,1.0,0.1516704559326172,0.8483295440673828,0.9085416666666668,0.9893333333333332,0.0807916666666666,0.721464847389143
12,12,audio__female,Have you heard of the base rate fallacy?,8,3,4,of,0.1511998604983091,0.1511998604983091,0.1511998635858737,0.1694335155189037,0.010691225528717,1.0673495667854382,0.1694335189788072,0.9797988641597144,0.1573993849988895,1.0,0.7724068760871887,0.2275931239128112,0.8075833333333333,0.8575833333333334,0.05,0.721464847389143
12,12,audio__female,Have you heard of the base rate fallacy?,8,1,5,you,0.1039219461381435,0.1039219461381435,0.1039219482602732,0.1694335155189037,0.010691225528717,1.0673495667854382,0.1694335189788072,0.9797988641597144,0.1573993849988895,1.0,0.2448118180036544,0.7551881819963455,0.3835833333333333,0.4744583333333333,0.090875,0.721464847389143
12,12,audio__female,Have you heard of the base rate fallacy?,8,6,6,rate,0.0989356450736522,0.0989356450736522,0.0989356470939596,0.1694335155189037,0.010691225528717,1.0673495667854382,0.1694335189788072,0.9797988641597144,0.1573993849988895,1.0,0.1154678165912628,0.8845321834087372,1.35275,1.5546666666666666,0.2019166666666666,0.721464847389143
12,12,audio__female,Have you heard of the base rate fallacy?,8,7,7,fallacy?,0.0838475618511438,0.0838475618511438,0.0838475635633462,0.1694335155189037,0.010691225528717,1.0673495667854382,0.1694335189788072,0.9797988641597144,0.1573993849988895,1.0,0.1034435629844665,0.8965564370155334,1.6004166666666666,1.9794166666666664,0.379,0.721464847389143
12,12,audio__female,Have you heard of the base rate fallacy?,8,0,8,Have,0.0753541653975844,0.0753541653975844,0.0753541669363481,0.1694335155189037,0.010691225528717,1.0673495667854382,0.1694335189788072,0.9797988641597144,0.1573993849988895,1.0,0.772406816482544,0.227593183517456,0.1017083333333333,0.3230416666666666,0.2213333333333333,0.721464847389143
13,13,audio__female,What currency is used in Romania?,6,1,1,currency,0.2349995402619242,0.2349995402619242,0.2349995319564486,0.2349995402619242,0.0368499932810664,1.1859706098578953,0.2349995319564486,0.9858706031669484,0.1238678976612828,1.0,0.0517458766698837,0.9482541233301164,0.4024583333333333,0.9055,0.5030416666666667,0.5945079166364545
13,13,audio__female,What currency is used in Romania?,6,3,2,used,0.1981495469808578,0.1981495469808578,0.1981495399777537,0.2349995402619242,0.0368499932810664,1.1859706098578953,0.2349995319564486,0.9858706031669484,0.1238678976612828,1.0,0.0374549441039562,0.9625450558960438,1.126875,1.4488333333333334,0.3219583333333333,0.5945079166364545
13,13,audio__female,What currency is used in Romania?,6,4,3,in,0.155987236648798,0.155987236648798,0.1559872311358161,0.2349995402619242,0.0368499932810664,1.1859706098578953,0.2349995319564486,0.9858706031669484,0.1238678976612828,1.0,0.1978430747985839,0.802156925201416,1.489083333333333,1.569583333333333,0.0805,0.5945079166364545
13,13,audio__female,What currency is used in Romania?,6,0,4,What,0.1521760746836662,0.1521760746836662,0.1521760693053804,0.2349995402619242,0.0368499932810664,1.1859706098578953,0.2349995319564486,0.9858706031669484,0.1238678976612828,1.0,0.1978430747985839,0.802156925201416,0.0809166666666666,0.3246666666666666,0.24375,0.5945079166364545
13,13,audio__female,What currency is used in Romania?,6,5,5,Romania?,0.1316940430551767,0.1316940430551767,0.1316940384007775,0.2349995402619242,0.0368499932810664,1.1859706098578953,0.2349995319564486,0.9858706031669484,0.1238678976612828,1.0,0.0226848721504211,0.9773151278495787,1.619875,2.41425,0.794375,0.5945079166364545
13,13,audio__female,What currency is used in Romania?,6,2,6,is,0.1269935927120968,0.1269935927120968,0.1269935882238234,0.2349995402619242,0.0368499932810664,1.1859706098578953,0.2349995319564486,0.9858706031669484,0.1238678976612828,1.0,0.3529781699180603,0.6470218300819397,0.986,1.086625,0.100625,0.5945079166364545
