sample_id,condition,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_abs_sv,segment_dur_sec,base_logprob,deleted_logprob,logprob_drop,runtime_sec
60,librispeech_original,AT YOUR SERVICE SIR,4,2,2,SERVICE,0.0302158799022436,0.4416923076923076,-0.2814698815345764,-0.3671783208847046,0.08570843935012817,0.2163967477499682
60,librispeech_original,AT YOUR SERVICE SIR,4,0,3,AT,0.0062849526293575,0.020408653846153868,-0.2814698815345764,-0.27933913469314575,-0.002130746841430664,0.1078928012502729
60,librispeech_original,AT YOUR SERVICE SIR,4,1,4,YOUR,0.0016643796116113,0.16078365384615378,-0.2814698815345764,-0.27616995573043823,-0.005299925804138184,0.162903418249698
65,librispeech_original,BUT ALL THIS WAS IN VAIN,6,5,1,VAIN,0.0129740098491311,0.39874999999999994,-0.23714850842952728,-0.1807834357023239,-0.05636507272720337,0.24517007066727578
65,librispeech_original,BUT ALL THIS WAS IN VAIN,6,2,2,THIS,0.007701747585088,0.16121212121212114,-0.23714850842952728,-0.2400372326374054,0.002888724207878113,0.1387411458332887
65,librispeech_original,BUT ALL THIS WAS IN VAIN,6,4,3,IN,0.0028818133287131,0.09068181818181809,-0.23714850842952728,-0.2171107977628708,-0.020037710666656494,0.21041631583405737
65,librispeech_original,BUT ALL THIS WAS IN VAIN,6,3,4,WAS,0.0014266101643443,0.1813636363636364,-0.23714850842952728,-0.22999216616153717,-0.007156342267990112,0.1748302016664335
65,librispeech_original,BUT ALL THIS WAS IN VAIN,6,1,5,ALL,0.0010563937248662,0.16121212121212125,-0.23714850842952728,-0.21655920147895813,-0.020589306950569153,0.10348050200021437
65,librispeech_original,BUT ALL THIS WAS IN VAIN,6,0,6,BUT,9.25540953176096e-05,0.012624999999999997,-0.23714850842952728,-0.23699674010276794,-0.00015176832675933838,0.06877111283392878
66,librispeech_original,BUT BEFORE HE COULD ACT,5,1,1,BEFORE,0.0560339540243148,0.32333333333333325,-0.226043701171875,-0.25179600715637207,0.02575230598449707,0.12404372900055023
66,librispeech_original,BUT BEFORE HE COULD ACT,5,0,2,BUT,0.0467202998697757,0.16083333333333327,-0.226043701171875,-1.3409191370010376,1.1148754358291626,0.08209117299993522
66,librispeech_original,BUT BEFORE HE COULD ACT,5,3,3,COULD,0.0334035791456699,0.16166666666666663,-0.226043701171875,-0.25392648577690125,0.027882784605026245,0.2091048710004543
66,librispeech_original,BUT BEFORE HE COULD ACT,5,2,4,HE,0.031179703772068,0.08083333333333331,-0.226043701171875,-0.24823518097400665,0.022191479802131653,0.16587183960073162
66,librispeech_original,BUT BEFORE HE COULD ACT,5,4,5,ACT,0.0188983157277107,0.1601666666666668,-0.226043701171875,-0.19861990213394165,-0.02742379903793335,0.2515031542003271
76,librispeech_original,BUT WHERE YOU GO I GO,6,0,1,BUT,0.0383987128734588,0.17023728813559322,-0.15067808330059052,-0.6390911340713501,0.4884130507707596,0.06956516033339237
76,librispeech_original,BUT WHERE YOU GO I GO,6,1,2,WHERE,0.033769492059946,0.2204661016949152,-0.15067808330059052,-0.20167255401611328,0.050994470715522766,0.1048834696666745
76,librispeech_original,BUT WHERE YOU GO I GO,6,5,3,GO,0.0218730680644512,0.4607891949152545,-0.15067808330059052,-0.16010373830795288,0.009425655007362366,0.247110059333257
76,librispeech_original,BUT WHERE YOU GO I GO,6,3,4,GO,0.0179453827440738,0.34072033898305076,-0.15067808330059052,-0.15174847841262817,0.0010703951120376587,0.17656143333321475
76,librispeech_original,BUT WHERE YOU GO I GO,6,2,5,YOU,0.0115696936845779,0.18038135593220328,-0.15067808330059052,-0.15127982199192047,0.0006017386913299561,0.14026758766704006
76,librispeech_original,BUT WHERE YOU GO I GO,6,4,6,I,0.0115055106580257,0.38906355932203396,-0.15067808330059052,-0.21541157364845276,0.06473349034786224,0.21196092583340942
80,librispeech_original,BY WE'LL GO TO WAR WITH EM,7,5,1,WITH,0.0619749128818511,0.31254098360655735,-0.18739768862724304,-0.3219309151172638,0.13453322649002075,0.21332947114258008
80,librispeech_original,BY WE'LL GO TO WAR WITH EM,7,1,2,WE'LL,0.0543690733611583,0.27483709016393465,-0.18739768862724304,-0.8855140209197998,0.6981163322925568,0.08959612128507745
80,librispeech_original,BY WE'LL GO TO WAR WITH EM,7,4,3,WAR,0.03818941116333,0.22180327868852467,-0.18739768862724304,-0.19573357701301575,0.008335888385772705,0.18291642185691412
80,librispeech_original,BY WE'LL GO TO WAR WITH EM,7,2,4,GO,0.0271594002842903,0.1008196721311474,-0.18739768862724304,-0.19100534915924072,0.0036076605319976807,0.1201929487142479
80,librispeech_original,BY WE'LL GO TO WAR WITH EM,7,3,5,TO,0.0062303352169692,0.05040983606557381,-0.18739768862724304,-0.18918588757514954,0.0017881989479064941,0.15203484885673138
80,librispeech_original,BY WE'LL GO TO WAR WITH EM,7,6,6,EM,0.0032521383836865,0.04828586065573748,-0.18739768862724304,-0.1857350766658783,-0.001662611961364746,0.24376386914289988
80,librispeech_original,BY WE'LL GO TO WAR WITH EM,7,0,7,BY,0.0023542104754596,0.36233196721311484,-0.18739768862724304,-0.9655501842498779,0.7781524956226349,0.05925394871363616
89,librispeech_original,CHAPTER ONE MY EDUCATION,4,3,1,EDUCATION,0.053085021674633,0.8812355769230771,-0.2147354632616043,-0.6303324699401855,0.41559700667858124,0.2727308695011743
89,librispeech_original,CHAPTER ONE MY EDUCATION,4,0,2,CHAPTER,0.0353703461587429,0.4005528846153846,-0.2147354632616043,-0.7868174910545349,0.5720820277929306,0.10746077575095114
89,librispeech_original,CHAPTER ONE MY EDUCATION,4,2,3,MY,0.0070277699269354,0.4814807692307692,-0.2147354632616043,-0.22715307772159576,0.012417614459991455,0.21677898500092851
89,librispeech_original,CHAPTER ONE MY EDUCATION,4,1,4,ONE,0.0049425810575485,0.18028846153846156,-0.2147354632616043,-0.21891051530838013,0.004175052046775818,0.16264514375143335
94,librispeech_original,CLOTHO FROM TIME TO TIME,5,4,1,TIME,0.0624297894537448,0.3816081989247313,-0.29503604769706726,-0.3539910614490509,0.05895501375198364,0.2524063182005193
94,librispeech_original,CLOTHO FROM TIME TO TIME,5,2,2,TIME,0.058690145611763,0.22118279569892485,-0.29503604769706726,-0.35897353291511536,0.0639374852180481,0.16605630879930686
94,librispeech_original,CLOTHO FROM TIME TO TIME,5,1,3,FROM,0.0548641271889209,0.140752688172043,-0.29503604769706726,-0.47802093625068665,0.18298488855361938,0.12431482859974494
94,librispeech_original,CLOTHO FROM TIME TO TIME,5,3,4,TO,0.0228059813380241,0.0804301075268814,-0.29503604769706726,-0.27360841631889343,-0.021427631378173828,0.2096774755991646
94,librispeech_original,CLOTHO FROM TIME TO TIME,5,0,5,CLOTHO,0.0156668797135353,0.4214375,-0.29503604769706726,-1.6659985780715942,1.370962530374527,0.08251634399930481
102,librispeech_original,DEATH OF A FRIEND,4,1,1,OF,0.0305983275175094,0.06041284403669722,-0.1142260730266571,-0.11741071939468384,0.0031846463680267334,0.15666582000085327
102,librispeech_original,DEATH OF A FRIEND,4,0,2,DEATH,0.0207649320363998,0.3417912844036698,-0.1142260730266571,-0.6658061146736145,0.5515800416469574,0.10359766250076063
102,librispeech_original,DEATH OF A FRIEND,4,3,3,FRIEND,0.0173968523740768,0.6782752293577983,-0.1142260730266571,-0.2921646237373352,0.1779385507106781,0.2643230070007121
102,librispeech_original,DEATH OF A FRIEND,4,2,4,A,0.0057013481855392,0.020137614678899074,-0.1142260730266571,-0.11415410786867142,-7.196515798568726e-05,0.2094881377506681
109,librispeech_original,ELEVEN P M MAJOR,4,0,1,ELEVEN,0.0876069515943527,0.4824166666666667,-0.24320653080940247,-0.6858669519424438,0.4426604211330414,0.13016983250054182
109,librispeech_original,ELEVEN P M MAJOR,4,3,2,MAJOR,0.0469294153153896,0.72925,-0.24320653080940247,-1.1486420631408691,0.9054355323314667,0.3293220640007348
109,librispeech_original,ELEVEN P M MAJOR,4,1,3,P,0.0079591628164052,0.09256845238095235,-0.24320653080940247,-0.22695083916187286,-0.016255691647529602,0.19652069924995885
109,librispeech_original,ELEVEN P M MAJOR,4,2,4,M,0.0036079834681004,0.10059523809523818,-0.24320653080940247,-0.24301576614379883,-0.0001907646656036377,0.26377937349934655
110,librispeech_original,EMILY AT THIS TIME,4,0,1,EMILY,0.0833183452486991,0.4618214285714285,-0.14440682530403137,-0.9607985615730286,0.8163917362689972,0.1066776445004507
110,librispeech_original,EMILY AT THIS TIME,4,1,2,AT,0.0592956990003585,0.2656994047619048,-0.14440682530403137,-1.245680570602417,1.1012737452983856,0.15961225950013613
110,librispeech_original,EMILY AT THIS TIME,4,3,3,TIME,0.0429683811962604,0.3210952380952381,-0.14440682530403137,-0.26215314865112305,0.11774632334709167,0.26787684974988224
110,librispeech_original,EMILY AT THIS TIME,4,2,4,THIS,0.0100990934297442,0.18085714285714283,-0.14440682530403137,-0.16036835312843323,0.015961527824401855,0.21256400525089703
111,librispeech_original,END IN I AND FIVE IN T,7,5,1,IN,0.0729094818234443,0.48240000000000016,-0.21591879427433014,-0.5424631237983704,0.3265443295240402,0.2683067915713764
111,librispeech_original,END IN I AND FIVE IN T,7,4,2,FIVE,0.0585389286279678,0.4844249999999999,-0.21591879427433014,-0.32806581258773804,0.1121470183134079,0.22837727342890243
111,librispeech_original,END IN I AND FIVE IN T,7,0,3,END,0.0352904722094535,0.23078750000000003,-0.21591879427433014,-0.7758976817131042,0.5599788874387741,0.07472198557141903
111,librispeech_original,END IN I AND FIVE IN T,7,1,4,IN,0.0097464900463819,0.09045000000000003,-0.21591879427433014,-0.23059579730033875,0.014677003026008606,0.11321152999984666
111,librispeech_original,END IN I AND FIVE IN T,7,6,5,T,0.0080760531127452,0.020099999999999785,-0.21591879427433014,-0.22812435030937195,0.012205556035041809,0.3078299677144969
111,librispeech_original,END IN I AND FIVE IN T,7,3,6,AND,0.0065824729390442,0.48239999999999994,-0.21591879427433014,-0.47987788915634155,0.2639590948820114,0.18989637857157504
111,librispeech_original,END IN I AND FIVE IN T,7,2,7,I,0.0062129823490977,0.4421999999999999,-0.21591879427433014,-0.21620795130729675,0.00028915703296661377,0.15190783428572882
113,librispeech_original,EVER YOUR'S W H,4,1,1,YOUR'S,0.1013639643788337,0.4622115384615386,-0.24693235754966736,-1.4290117025375366,1.1820793449878693,0.15920276424913027
113,librispeech_original,EVER YOUR'S W H,4,2,2,W,0.0569886267185211,0.9909903846153849,-0.24693235754966736,-1.1915826797485352,0.9446503221988678,0.21306643874959263
113,librispeech_original,EVER YOUR'S W H,4,0,3,EVER,0.0356943011283874,0.300875,-0.24693235754966736,-1.5343196392059326,1.2873872816562653,0.10567164199892431
113,librispeech_original,EVER YOUR'S W H,4,3,4,H,0.0079981386661529,0.020096153846154152,-0.24693235754966736,-0.24465258419513702,-0.0022797733545303345,0.26908992049902736
116,librispeech_original,FACE AND FIGURE I,4,0,1,FACE,0.0936555340886116,0.36049337748344373,-0.35213586688041687,-0.8663970828056335,0.5142612159252167,0.10670801749984093
116,librispeech_original,FACE AND FIGURE I,4,2,2,FIGURE,0.0382473468780517,0.30452359271523155,-0.35213586688041687,-0.3438660800457001,-0.008269786834716797,0.21637765825107635
116,librispeech_original,FACE AND FIGURE I,4,1,3,AND,0.0243326108902692,0.2123613410596027,-0.35213586688041687,-0.31425580382347107,-0.0378800630569458,0.16207555300024978
116,librispeech_original,FACE AND FIGURE I,4,3,4,I,0.0189233738929033,1.2020902317880797,-0.35213586688041687,-0.4475182294845581,0.09538236260414124,0.27199210775143
117,librispeech_original,FOR ASKED THE INCAS,4,3,1,INCAS,0.0829998925328254,0.4231818181818181,-0.4281219244003296,-1.3690613508224487,0.9409394264221191,0.2577299167514866
117,librispeech_original,FOR ASKED THE INCAS,4,0,2,FOR,0.047429896891117,0.30137499999999995,-0.4281219244003296,-0.74876868724823,0.3206467628479004,0.10203837449989805
117,librispeech_original,FOR ASKED THE INCAS,4,1,3,ASKED,0.0163480639457702,0.22187500000000004,-0.4281219244003296,-1.0169486999511719,0.5888267755508423,0.15331516674996237
117,librispeech_original,FOR ASKED THE INCAS,4,2,4,THE,0.010698995552957,0.06051136363636345,-0.4281219244003296,-0.4671419858932495,0.03902006149291992,0.20460726375131344
127,librispeech_original,HAM TO BE OR NOT TO BE,7,2,1,BE,0.0549684278666973,0.24224299065420563,-0.22204412519931793,-0.32639697194099426,0.10435284674167633,0.12157785585752988
127,librispeech_original,HAM TO BE OR NOT TO BE,7,3,2,OR,0.0491438806056976,0.1433668224299065,-0.22204412519931793,-0.3232731521129608,0.10122902691364288,0.15241967342860466
127,librispeech_original,HAM TO BE OR NOT TO BE,7,0,3,HAM,0.0376442782580852,0.26173773364485975,-0.22204412519931793,-0.20701345801353455,-0.015030667185783386,0.059948996286298746
127,librispeech_original,HAM TO BE OR NOT TO BE,7,1,4,TO,0.0111621543765068,0.1349760514018692,-0.22204412519931793,-0.23181650042533875,0.009772375226020813,0.09128677742929929
127,librispeech_original,HAM TO BE OR NOT TO BE,7,5,5,TO,0.0094199702143669,0.04037383177570075,-0.22204412519931793,-0.27902835607528687,0.05698423087596893,0.21347323000061028
127,librispeech_original,HAM TO BE OR NOT TO BE,7,4,6,NOT,0.0067876754328608,0.1413084112149534,-0.22204412519931793,-0.2275521606206894,0.00550803542137146,0.18278354428600455
127,librispeech_original,HAM TO BE OR NOT TO BE,7,6,7,BE,0.0006579650216735,0.2424252336448598,-0.22204412519931793,-0.32495835423469543,0.1029142290353775,0.2437944575722213
134,librispeech_original,HE COULD WAIT NO LONGER,5,1,1,COULD,0.0562028661370277,0.14033653846153848,-0.11912417411804199,-0.10648414492607117,-0.012640029191970825,0.12594806739944034
134,librispeech_original,HE COULD WAIT NO LONGER,5,0,2,HE,0.0518942326307296,0.14014903846153848,-0.11912417411804199,-0.26463332772254944,0.14550915360450745,0.0837125552003272
134,librispeech_original,HE COULD WAIT NO LONGER,5,2,3,WAIT,0.0436980612576007,0.18844711538461545,-0.11912417411804199,-0.25744351744651794,0.13831934332847595,0.16810317100025712
134,librispeech_original,HE COULD WAIT NO LONGER,5,4,4,LONGER,0.0331690907478332,0.44081249999999983,-0.11912417411804199,-0.1118350401520729,-0.007289133965969086,0.255011057399679
134,librispeech_original,HE COULD WAIT NO LONGER,5,3,5,NO,0.0322447307407856,0.09021634615384633,-0.11912417411804199,-0.11020885407924652,-0.008915320038795471,0.2117699784008437
139,librispeech_original,HE LOOKED ROUND THE ROOM,5,2,1,ROUND,0.0642765313386917,0.23129213483146072,-0.07740023732185364,-0.11016155779361725,0.03276132047176361,0.16398286019975786
139,librispeech_original,HE LOOKED ROUND THE ROOM,5,4,2,ROOM,0.034854732453823,0.3816713483146068,-0.07740023732185364,-0.08462947607040405,0.007229238748550415,0.24898875119979494
139,librispeech_original,HE LOOKED ROUND THE ROOM,5,0,3,HE,0.027327287942171,0.12025842696629213,-0.07740023732185364,-0.18951557576656342,0.11211533844470978,0.0815459411998745
139,librispeech_original,HE LOOKED ROUND THE ROOM,5,3,4,THE,0.0227450467646121,0.0703932584269662,-0.07740023732185364,-0.0740061029791832,-0.0033941343426704407,0.20696050039987313
139,librispeech_original,HE LOOKED ROUND THE ROOM,5,1,5,LOOKED,0.0103162555024027,0.19106741573033714,-0.07740023732185364,-0.08846627175807953,0.011066034436225891,0.12288086419866887
143,librispeech_original,HE SAID THEY ARE NICE,5,4,1,NICE,0.1116004809737205,0.4225149253731344,-0.16398434340953827,-0.35136842727661133,0.18738408386707306,0.2605058305998682
143,librispeech_original,HE SAID THEY ARE NICE,5,0,2,HE,0.0161267407238483,0.1203292910447761,-0.16398434340953827,-0.18009908497333527,0.016114741563796997,0.08603868339996552
143,librispeech_original,HE SAID THEY ARE NICE,5,2,3,THEY,0.0093595553189516,0.6649253731343283,-0.16398434340953827,-0.29845166206359863,0.13446731865406036,0.17319124799978453
143,librispeech_original,HE SAID THEY ARE NICE,5,1,4,SAID,0.0046689291484653,0.20149253731343275,-0.16398434340953827,-0.17549923062324524,0.01151488721370697,0.12962512519879965
143,librispeech_original,HE SAID THEY ARE NICE,5,3,5,ARE,0.0005849967710673,0.23811380597014908,-0.16398434340953827,-0.21706190705299377,0.053077563643455505,0.21715015299996593
144,librispeech_original,HE SAID WHY YOU,4,2,1,WHY,0.1081619560718536,0.7787432432432435,-0.2906222939491272,-0.973606526851654,0.6829842329025269,0.21043430075042124
144,librispeech_original,HE SAID WHY YOU,4,1,2,SAID,0.0540052466094493,0.3624324324324324,-0.2906222939491272,-0.2699779272079468,-0.02064436674118042,0.15744016025018936
144,librispeech_original,HE SAID WHY YOU,4,0,3,HE,0.0256495364010334,0.2404375,-0.2906222939491272,-0.405184268951416,0.11456197500228882,0.10468290075004916
144,librispeech_original,HE SAID WHY YOU,4,3,4,YOU,0.0009318093652836,-0.00359628378378396,-0.2906222939491272,-0.29325801134109497,0.0026357173919677734,0.2650597372503398
147,librispeech_original,HE TECK DAT TIME TOO,5,3,1,TIME,0.0552668422460556,0.4422680412371134,-0.22056609392166138,-0.6323943734169006,0.41182827949523926,0.21810158180014697
147,librispeech_original,HE TECK DAT TIME TOO,5,1,2,TECK,0.0463912077248096,0.21684149484536075,-0.22056609392166138,-1.0427907705307007,0.8222246766090393,0.1265427867998369
147,librispeech_original,HE TECK DAT TIME TOO,5,2,3,DAT,0.0359645374119281,0.16082474226804122,-0.22056609392166138,-1.3068231344223022,1.0862570405006409,0.17505314279987944
147,librispeech_original,HE TECK DAT TIME TOO,5,0,4,HE,0.0184818040579557,0.20068041237113404,-0.22056609392166138,-1.1535314321517944,0.9329653382301331,0.08400605179922423
147,librispeech_original,HE TECK DAT TIME TOO,5,4,5,TOO,0.0072239018045365,0.28097422680412354,-0.22056609392166138,-0.6459041237831116,0.4253380298614502,0.2606308557995362
148,librispeech_original,HE TOLD ME IN CONFIDENCE,5,4,1,CONFIDENCE,0.0596279203891754,0.7861825221238938,-0.09970348328351974,-0.1042223647236824,0.004518881440162659,0.25895321279967903
148,librispeech_original,HE TOLD ME IN CONFIDENCE,5,1,2,TOLD,0.0420532189309597,0.2925663716814159,-0.09970348328351974,-0.35900798439979553,0.2593045011162758,0.12890869099937846
148,librispeech_original,HE TOLD ME IN CONFIDENCE,5,0,3,HE,0.0288042873144149,0.20108130530973456,-0.09970348328351974,-0.16126392781734467,0.06156044453382492,0.08511794340010966
148,librispeech_original,HE TOLD ME IN CONFIDENCE,5,3,4,IN,0.0137728471308946,0.08070796460176988,-0.09970348328351974,-0.10139510035514832,0.0016916170716285706,0.21602871700015386
148,librispeech_original,HE TOLD ME IN CONFIDENCE,5,2,5,ME,0.0001836926676332,0.1311504424778761,-0.09970348328351974,-0.10488814115524292,0.005184657871723175,0.17223541860003025
156,librispeech_original,HERE IS A NARROW CORNER AS,6,3,1,NARROW,0.0743497163057327,0.3430630630630629,-0.0967627540230751,-0.261589914560318,0.1648271605372429,0.17813781299992115
156,librispeech_original,HERE IS A NARROW CORNER AS,6,4,2,CORNER,0.0638419911265373,0.4136936936936937,-0.0967627540230751,-0.3728023171424866,0.27603956311941147,0.21369390933250543
156,librispeech_original,HERE IS A NARROW CORNER AS,6,0,3,HERE,0.0160630755126476,0.34239808558558565,-0.0967627540230751,-0.13394084572792053,0.03717809170484543,0.06966511866630754
156,librispeech_original,HERE IS A NARROW CORNER AS,6,1,4,IS,0.0124740973114967,0.08072072072072067,-0.0967627540230751,-0.07884684205055237,-0.017915911972522736,0.10571536499992362
156,librispeech_original,HERE IS A NARROW CORNER AS,6,2,5,A,0.0081993443891406,0.020180180180180196,-0.0967627540230751,-0.0922355130314827,-0.004527240991592407,0.14134877466616066
