sample_id,condition,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_abs_sv,segment_dur_sec,base_logprob,deleted_logprob,logprob_drop,runtime_sec
94,librispeech_original,CLOTHO FROM TIME TO TIME,5,2,2,TIME,0.0580849982798099,0.22118279569892485,-0.275252103805542,-0.408311665058136,0.133059561252594,0.2799552732001757
94,librispeech_original,CLOTHO FROM TIME TO TIME,5,3,3,TO,0.0356521196663379,0.0804301075268814,-0.275252103805542,-0.3516525328159332,0.07640042901039124,0.3357014256005641
94,librispeech_original,CLOTHO FROM TIME TO TIME,5,0,4,CLOTHO,0.0327223539352417,0.4214375,-0.275252103805542,-3.098752737045288,2.823500633239746,0.1561719596007606
94,librispeech_original,CLOTHO FROM TIME TO TIME,5,1,5,FROM,0.019501993432641,0.140752688172043,-0.275252103805542,-0.22915737330913544,-0.046094730496406555,0.21362374619930052
102,librispeech_original,DEATH OF A FRIEND,4,0,1,DEATH,0.1005382090806961,0.3417912844036698,-0.21239061653614044,-1.3690227270126343,1.1566321104764938,0.17432595799982664
102,librispeech_original,DEATH OF A FRIEND,4,3,2,FRIEND,0.0643890351057052,0.6782752293577983,-0.21239061653614044,-0.48006734251976013,0.2676767259836197,0.4460630877474614
102,librispeech_original,DEATH OF A FRIEND,4,2,3,A,0.0463947094976902,0.020137614678899074,-0.21239061653614044,-0.2246629297733307,0.012272313237190247,0.3660264284990262
102,librispeech_original,DEATH OF A FRIEND,4,1,4,OF,0.007307450287044,0.06041284403669722,-0.21239061653614044,-0.1984385848045349,-0.01395203173160553,0.2791682684983243
109,librispeech_original,ELEVEN P M MAJOR,4,0,1,ELEVEN,0.1053516566753387,0.4824166666666667,-0.5578888654708862,-2.3798470497131348,1.8219581842422485,0.18303827849740628
109,librispeech_original,ELEVEN P M MAJOR,4,3,2,MAJOR,0.0533393882215023,0.72925,-0.5578888654708862,-5.119073390960693,4.561184525489807,0.5142937942473509
109,librispeech_original,ELEVEN P M MAJOR,4,1,3,P,0.0015353858470916,0.09256845238095235,-0.5578888654708862,-0.5541244149208069,-0.0037644505500793457,0.28349106399764423
109,librispeech_original,ELEVEN P M MAJOR,4,2,4,M,0.0005117952823638,0.10059523809523818,-0.5578888654708862,-0.469767689704895,-0.08812117576599121,0.38185595874892897
110,librispeech_original,EMILY AT THIS TIME,4,0,1,EMILY,0.1164159849286079,0.4618214285714285,-0.0955304503440857,-3.1963653564453125,3.100834906101227,0.2091238715001964
110,librispeech_original,EMILY AT THIS TIME,4,3,2,TIME,0.0551375038921833,0.3210952380952381,-0.0955304503440857,-0.43713921308517456,0.34160876274108887,0.44203412024944555
110,librispeech_original,EMILY AT THIS TIME,4,1,3,AT,0.0332356169819831,0.2656994047619048,-0.0955304503440857,-1.6264170408248901,1.5308865904808044,0.2753573867485102
110,librispeech_original,EMILY AT THIS TIME,4,2,4,THIS,0.0297068413347005,0.18085714285714283,-0.0955304503440857,-0.20301416516304016,0.10748371481895447,0.35611878724739654
111,librispeech_original,END IN I AND FIVE IN T,7,4,1,FIVE,0.0699623078107833,0.4844249999999999,-0.30313631892204285,-1.4796969890594482,1.1765606701374054,0.2810449784301454
111,librispeech_original,END IN I AND FIVE IN T,7,5,2,IN,0.0564017370343208,0.48240000000000016,-0.30313631892204285,-0.8504646420478821,0.5473283231258392,0.32634618357198114
111,librispeech_original,END IN I AND FIVE IN T,7,2,3,I,0.0416161455214023,0.4421999999999999,-0.30313631892204285,-0.42231059074401855,0.11917427182197571,0.19538981442955056
111,librispeech_original,END IN I AND FIVE IN T,7,1,4,IN,0.0259698797017335,0.09045000000000003,-0.30313631892204285,-0.46276339888572693,0.15962707996368408,0.1532814790012448
111,librispeech_original,END IN I AND FIVE IN T,7,0,5,END,0.0232146773487329,0.23078750000000003,-0.30313631892204285,-1.8171019554138184,1.5139656364917755,0.09838645871578981
111,librispeech_original,END IN I AND FIVE IN T,7,3,6,AND,0.0123356906697154,0.48239999999999994,-0.30313631892204285,-0.9918645620346069,0.6887282431125641,0.23505731628600707
111,librispeech_original,END IN I AND FIVE IN T,7,6,7,T,0.0035533173941075,0.020099999999999785,-0.30313631892204285,-0.31694236397743225,0.013806045055389404,0.3917955597155794
113,librispeech_original,EVER YOUR'S W H,4,1,1,YOUR'S,0.0972007662057876,0.4622115384615386,-0.16470566391944885,-1.9591236114501953,1.7944179475307465,0.28940710200186004
113,librispeech_original,EVER YOUR'S W H,4,2,2,W,0.0652273222804069,0.9909903846153849,-0.16470566391944885,-3.395069122314453,3.2303634583950043,0.3786977357485739
113,librispeech_original,EVER YOUR'S W H,4,0,3,EVER,0.053655382245779,0.300875,-0.16470566391944885,-2.7222342491149902,2.5575285851955414,0.19515295550081646
113,librispeech_original,EVER YOUR'S W H,4,3,4,H,0.0083278268575668,0.020096153846154152,-0.16470566391944885,-0.19808945059776306,0.03338378667831421,0.44018138274986995
116,librispeech_original,FACE AND FIGURE I,4,0,1,FACE,0.0991270244121551,0.36049337748344373,-0.26033931970596313,-1.8224118947982788,1.5620725750923157,0.18688352249955642
116,librispeech_original,FACE AND FIGURE I,4,2,2,FIGURE,0.0673553124070167,0.30452359271523155,-0.26033931970596313,-1.0785185098648071,0.818179190158844,0.36626260824778
116,librispeech_original,FACE AND FIGURE I,4,1,3,AND,0.0116690695285797,0.2123613410596027,-0.26033931970596313,-0.3943239450454712,0.13398462533950806,0.2804150239971932
116,librispeech_original,FACE AND FIGURE I,4,3,4,I,0.0031324424780905,1.2020902317880797,-0.26033931970596313,-0.26574552059173584,0.005406200885772705,0.45528623199788854
117,librispeech_original,FOR ASKED THE INCAS,4,3,1,INCAS,0.0959555506706237,0.4231818181818181,-0.3096853494644165,-2.6788344383239746,2.369149088859558,0.41428574249948724
117,librispeech_original,FOR ASKED THE INCAS,4,1,2,ASKED,0.0737791433930397,0.22187500000000004,-0.3096853494644165,-1.372834324836731,1.0631489753723145,0.2595371495008294
117,librispeech_original,FOR ASKED THE INCAS,4,0,3,FOR,0.0370864011347293,0.30137499999999995,-0.3096853494644165,-1.974311351776123,1.6646260023117065,0.17539064949960448
117,librispeech_original,FOR ASKED THE INCAS,4,2,4,THE,0.0067641586065292,0.06051136363636345,-0.3096853494644165,-0.35751453042030334,0.04782918095588684,0.3371541950000392
127,librispeech_original,HAM TO BE OR NOT TO BE,7,2,1,BE,0.0602132230997085,0.24224299065420563,-0.253775030374527,-0.5718914270401001,0.3181163966655731,0.23248395114205778
127,librispeech_original,HAM TO BE OR NOT TO BE,7,0,2,HAM,0.0317050516605377,0.26173773364485975,-0.253775030374527,-2.426567792892456,2.172792762517929,0.12283113428566139
127,librispeech_original,HAM TO BE OR NOT TO BE,7,3,3,OR,0.0281532127410173,0.1433668224299065,-0.253775030374527,-0.27308470010757446,0.019309669733047485,0.283815540283935
127,librispeech_original,HAM TO BE OR NOT TO BE,7,6,4,BE,0.0163568016141653,0.2424252336448598,-0.253775030374527,-0.24121025204658508,-0.012564778327941895,0.42020875557084636
127,librispeech_original,HAM TO BE OR NOT TO BE,7,4,5,NOT,0.0056209629401564,0.1413084112149534,-0.253775030374527,-0.26804208755493164,0.014267057180404663,0.3326196775700997
127,librispeech_original,HAM TO BE OR NOT TO BE,7,1,6,TO,0.0029593277722597,0.1349760514018692,-0.253775030374527,-0.2781897783279419,0.024414747953414917,0.17789690385689028
127,librispeech_original,HAM TO BE OR NOT TO BE,7,5,7,TO,0.000927189073991,0.04037383177570075,-0.253775030374527,-0.35603249073028564,0.10225746035575867,0.37536879699993214
134,librispeech_original,HE COULD WAIT NO LONGER,5,2,1,WAIT,0.0783144608139991,0.18844711538461545,-0.003022998571395874,-0.6255601048469543,0.6225371062755585,0.28049573760072233
134,librispeech_original,HE COULD WAIT NO LONGER,5,4,2,LONGER,0.049759317189455,0.44081249999999983,-0.003022998571395874,-0.02163652889430523,0.018613530322909355,0.4141420152009232
134,librispeech_original,HE COULD WAIT NO LONGER,5,0,3,HE,0.0409666821360588,0.14014903846153848,-0.003022998571395874,-0.013598247431218624,0.01057524885982275,0.1367658851988381
134,librispeech_original,HE COULD WAIT NO LONGER,5,1,4,COULD,0.0369497649371624,0.14033653846153848,-0.003022998571395874,-0.03444625437259674,0.03142325580120087,0.20677192159928381
134,librispeech_original,HE COULD WAIT NO LONGER,5,3,5,NO,0.0284190513193607,0.09021634615384633,-0.003022998571395874,-0.004606797359883785,0.0015837987884879112,0.3524006389983697
139,librispeech_original,HE LOOKED ROUND THE ROOM,5,1,1,LOOKED,0.0694971904158592,0.19106741573033714,-0.11903053522109985,-0.5107556581497192,0.3917251229286194,0.23309254399791826
139,librispeech_original,HE LOOKED ROUND THE ROOM,5,0,2,HE,0.0525600649416446,0.12025842696629213,-0.11903053522109985,-0.3428773581981659,0.22384682297706604,0.16864058279898017
139,librispeech_original,HE LOOKED ROUND THE ROOM,5,2,3,ROUND,0.0448944009840488,0.23129213483146072,-0.11903053522109985,-0.4657486379146576,0.34671810269355774,0.285613792197546
139,librispeech_original,HE LOOKED ROUND THE ROOM,5,4,4,ROOM,0.0364755094051361,0.3816713483146068,-0.11903053522109985,-0.044140588492155075,-0.07488994672894478,0.4545269239984918
139,librispeech_original,HE LOOKED ROUND THE ROOM,5,3,5,THE,0.0353312790393829,0.0703932584269662,-0.11903053522109985,-0.22611723840236664,0.10708670318126678,0.36251636300003154
143,librispeech_original,HE SAID THEY ARE NICE,5,4,1,NICE,0.1269861310720443,0.4225149253731344,-0.06389007717370987,-0.7142574787139893,0.6503674015402794,0.39391735759854785
143,librispeech_original,HE SAID THEY ARE NICE,5,1,2,SAID,0.0513057336211204,0.20149253731343275,-0.06389007717370987,-0.46320438385009766,0.3993143066763878,0.19605939899920485
143,librispeech_original,HE SAID THEY ARE NICE,5,3,3,ARE,0.0106610208749771,0.23811380597014908,-0.06389007717370987,-0.30708009004592896,0.24319001287221909,0.32730789039924274
143,librispeech_original,HE SAID THEY ARE NICE,5,0,4,HE,0.0089971162378788,0.1203292910447761,-0.06389007717370987,-0.0838479995727539,0.019957922399044037,0.14636921380006243
143,librispeech_original,HE SAID THEY ARE NICE,5,2,5,THEY,0.0054465569555759,0.6649253731343283,-0.06389007717370987,-1.114104151725769,1.0502140745520592,0.2615369813982397
144,librispeech_original,HE SAID WHY YOU,4,2,1,WHY,0.0906949639320373,0.7787432432432435,-0.2909090220928192,-3.179293394088745,2.888384371995926,0.39119194024897297
144,librispeech_original,HE SAID WHY YOU,4,0,2,HE,0.074117362499237,0.2404375,-0.2909090220928192,-0.7404894828796387,0.44958046078681946,0.19348154474937473
144,librispeech_original,HE SAID WHY YOU,4,1,3,SAID,0.036405324935913,0.3624324324324324,-0.2909090220928192,-0.4620775878429413,0.17116856575012207,0.28762420024941093
144,librispeech_original,HE SAID WHY YOU,4,3,4,YOU,0.0,-0.00359628378378396,-0.2909090220928192,-0.2750910222530365,-0.015817999839782715,0.5013392885011854
147,librispeech_original,HE TECK DAT TIME TOO,5,3,1,TIME,0.1010748967528343,0.4422680412371134,-0.04181632399559021,-1.0049772262573242,0.963160902261734,0.3949597195984097
147,librispeech_original,HE TECK DAT TIME TOO,5,1,2,TECK,0.0483456403017044,0.21684149484536075,-0.04181632399559021,-0.38862934708595276,0.34681302309036255,0.23651107260084245
147,librispeech_original,HE TECK DAT TIME TOO,5,0,3,HE,0.0469624176621437,0.20068041237113404,-0.04181632399559021,-2.111659288406372,2.069842964410782,0.1556121386005543
147,librispeech_original,HE TECK DAT TIME TOO,5,2,4,DAT,0.0392345935106277,0.16082474226804122,-0.04181632399559021,-0.9929733276367188,0.9511570036411285,0.30181091859994924
147,librispeech_original,HE TECK DAT TIME TOO,5,4,5,TOO,0.0242400430142879,0.28097422680412354,-0.04181632399559021,-1.322269320487976,1.2804529964923859,0.4648314947990002
148,librispeech_original,HE TOLD ME IN CONFIDENCE,5,4,1,CONFIDENCE,0.1302860230207443,0.7861825221238938,-0.09777500480413437,-1.2704870700836182,1.1727120652794838,0.4566703116026474
148,librispeech_original,HE TOLD ME IN CONFIDENCE,5,1,2,TOLD,0.0894703939557075,0.2925663716814159,-0.09777500480413437,-0.4954984188079834,0.39772341400384903,0.25302249760134143
148,librispeech_original,HE TOLD ME IN CONFIDENCE,5,0,3,HE,0.0403794012963771,0.20108130530973456,-0.09777500480413437,-0.6770455837249756,0.5792705789208412,0.16983636940130964
148,librispeech_original,HE TOLD ME IN CONFIDENCE,5,2,4,ME,0.0083613824099302,0.1311504424778761,-0.09777500480413437,-0.12015511095523834,0.022380106151103973,0.32753479560196863
148,librispeech_original,HE TOLD ME IN CONFIDENCE,5,3,5,IN,0.0058931931853294,0.08070796460176988,-0.09777500480413437,-0.1370360553264618,0.03926105052232742,0.39346712280239443
156,librispeech_original,HERE IS A NARROW CORNER AS,6,4,1,CORNER,0.1103215292096138,0.4136936936936937,-0.07028055191040039,-0.5423666834831238,0.4720861315727234,0.42156164850166533
156,librispeech_original,HERE IS A NARROW CORNER AS,6,3,2,NARROW,0.0902654081583023,0.3430630630630629,-0.07028055191040039,-1.4305148124694824,1.360234260559082,0.35560881033355446
156,librispeech_original,HERE IS A NARROW CORNER AS,6,0,3,HERE,0.006410741712898,0.34239808558558565,-0.07028055191040039,-0.11834077537059784,0.04806022346019745,0.1529655898339115
156,librispeech_original,HERE IS A NARROW CORNER AS,6,5,4,AS,0.0052159633487463,0.2717010135135134,-0.07028055191040039,-1.4357564449310303,1.3654758930206299,0.46243721633315243
156,librispeech_original,HERE IS A NARROW CORNER AS,6,1,5,IS,0.0018743386026471,0.08072072072072067,-0.07028055191040039,-0.14047718048095703,0.07019662857055664,0.22644153683359036
156,librispeech_original,HERE IS A NARROW CORNER AS,6,2,6,A,0.0012669356074184,0.020180180180180196,-0.07028055191040039,-0.08364273607730865,0.013362184166908264,0.28543855050035444
