sample_id,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,deletion_drop_emb,deletion_drop_tfidf,cumulative_drop_emb,cumulative_n_deleted,segment_dur_sec,util_empty_emb,base_text,n_coalitions,runtime_sec
76,BUT WHERE YOU GO I GO,6,1,2,WHERE,0.03376949205994606,0.03376949205994606,0.2500298144034171,5.960464477539063e-08,-2.220446049250313e-16,0.08657681941986084,2,0.2204661016949152,0.8649380803108215,The exact words spoken by the speaker are: 'but where you go i go.',64,6.6865912891665475
76,BUT WHERE YOU GO I GO,6,5,3,GO,0.021873068064451218,0.021873068064451218,0.1619485166931108,5.960464477539063e-08,-2.220446049250313e-16,0.08657681941986084,3,0.4607891949152545,0.8649380803108215,The exact words spoken by the speaker are: 'but where you go i go.',64,6.6865912891665475
76,BUT WHERE YOU GO I GO,6,3,4,GO,0.017945382744073868,0.017945382744073868,0.1328678769859543,5.960464477539063e-08,-2.220446049250313e-16,0.08657681941986084,4,0.34072033898305076,0.8649380803108215,The exact words spoken by the speaker are: 'but where you go i go.',64,6.6865912891665475
76,BUT WHERE YOU GO I GO,6,2,5,YOU,0.011569693684577942,0.011569693684577942,0.08566218169714544,5.960464477539063e-08,-2.220446049250313e-16,0.08248460292816162,5,0.18038135593220328,0.8649380803108215,The exact words spoken by the speaker are: 'but where you go i go.',64,6.6865912891665475
76,BUT WHERE YOU GO I GO,6,4,6,I,0.011505510658025742,0.011505510658025742,0.08518696962738113,0.010655879974365234,0.02667147321542429,0.13506191968917847,6,0.38906355932203396,0.8649380803108215,The exact words spoken by the speaker are: 'but where you go i go.',64,6.6865912891665475
80,BY WE'LL GO TO WAR WITH EM,7,5,1,WITH,0.061974912881851196,0.061974912881851196,0.3202349946676986,0.013998806476593018,0.0513167019494859,0.013998806476593018,1,0.31254098360655735,0.8176833391189575,The exact words spoken by the speaker are: 'by we'll go to war with them.',128,11.92250345985693
80,BY WE'LL GO TO WAR WITH EM,7,1,2,WE'LL,0.05436907336115837,0.05436907336115837,0.280934318553869,0.030364692211151123,0.0513167019494859,0.06327211856842041,2,0.27483709016393465,0.8176833391189575,The exact words spoken by the speaker are: 'by we'll go to war with them.',128,11.92250345985693
80,BY WE'LL GO TO WAR WITH EM,7,4,3,WAR,0.03818941116333008,0.03818941116333008,0.1973312314866179,-1.1920928955078125e-07,-2.220446049250313e-16,0.13622909784317017,3,0.22180327868852467,0.8176833391189575,The exact words spoken by the speaker are: 'by we'll go to war with them.',128,11.92250345985693
80,BY WE'LL GO TO WAR WITH EM,7,2,4,GO,0.027159400284290314,0.027159400284290314,0.1403372752100238,-1.1920928955078125e-07,-2.220446049250313e-16,0.2230823040008545,4,0.1008196721311474,0.8176833391189575,The exact words spoken by the speaker are: 'by we'll go to war with them.',128,11.92250345985693
80,BY WE'LL GO TO WAR WITH EM,7,3,5,TO,0.006230335216969252,0.006230335216969252,0.03219320967481975,-1.1920928955078125e-07,-2.220446049250313e-16,0.20381689071655273,5,0.05040983606557381,0.8176833391189575,The exact words spoken by the speaker are: 'by we'll go to war with them.',128,11.92250345985693
80,BY WE'LL GO TO WAR WITH EM,7,6,6,EM,-0.0032521383836865425,0.0032521383836865425,0.01680435630371748,-1.1920928955078125e-07,-2.220446049250313e-16,0.20051640272140503,6,0.04828586065573748,0.8176833391189575,The exact words spoken by the speaker are: 'by we'll go to war with them.',128,11.92250345985693
80,BY WE'LL GO TO WAR WITH EM,7,0,7,BY,-0.002354210475459695,0.002354210475459695,0.012164608936082082,0.0031508803367614746,0.02381293981604693,0.18231666088104248,7,0.36233196721311484,0.8176833391189575,The exact words spoken by the speaker are: 'by we'll go to war with them.',128,11.92250345985693
89,CHAPTER ONE MY EDUCATION,4,3,1,EDUCATION,0.053085021674633026,0.053085021674633026,0.5285998623750197,0.04812079668045044,0.09090909090909072,0.04812079668045044,1,0.8812355769230771,0.8995742797851562,The original content of this audio is:'chapter one my education.',16,2.1361915645002227
89,CHAPTER ONE MY EDUCATION,4,0,2,CHAPTER,0.035370346158742905,0.035370346158742905,0.3522040591084972,0.02907276153564453,0.046537410754407316,0.08504849672317505,2,0.4005528846153846,0.8995742797851562,The original content of this audio is:'chapter one my education.',16,2.1361915645002227
89,CHAPTER ONE MY EDUCATION,4,2,3,MY,0.007027769926935434,0.007027769926935434,0.06997978147113668,0.0,-2.220446049250313e-16,0.09343266487121582,3,0.4814807692307692,0.8995742797851562,The original content of this audio is:'chapter one my education.',16,2.1361915645002227
89,CHAPTER ONE MY EDUCATION,4,1,4,ONE,0.004942581057548523,0.004942581057548523,0.04921628708773791,0.0,-2.220446049250313e-16,0.10042572021484375,4,0.18028846153846156,0.8995742797851562,The original content of this audio is:'chapter one my education.',16,2.1361915645002227
94,CLOTHO FROM TIME TO TIME,5,4,1,TIME,0.06242978945374489,0.06242978945374489,0.2911064292084583,0.09595948457717896,0.0714285714285714,0.09595948457717896,1,0.3816081989247313,0.7855430841445923,The original content of this audio is: 'claythorne from time to time.',32,3.863826206199883
94,CLOTHO FROM TIME TO TIME,5,2,2,TIME,0.058690145611763,0.058690145611763,0.27366869035211744,0.10227823257446289,0.0714285714285714,0.13601601123809814,2,0.22118279569892485,0.7855430841445923,The original content of this audio is: 'claythorne from time to time.',32,3.863826206199883
94,CLOTHO FROM TIME TO TIME,5,1,3,FROM,0.054864127188920975,0.054864127188920975,0.2558281919153169,0.09650647640228271,0.10291477285493933,0.11002743244171143,3,0.140752688172043,0.7855430841445923,The original content of this audio is: 'claythorne from time to time.',32,3.863826206199883
94,CLOTHO FROM TIME TO TIME,5,3,4,TO,0.02280598133802414,0.02280598133802414,0.10634294701291361,0.0,0.0,0.15430396795272827,4,0.0804301075268814,0.7855430841445923,The original content of this audio is: 'claythorne from time to time.',32,3.863826206199883
94,CLOTHO FROM TIME TO TIME,5,0,5,CLOTHO,0.01566687971353531,0.01566687971353531,0.07305373684825266,0.07193386554718018,0.03637588834056826,0.21445691585540771,5,0.4214375,0.7855430841445923,The original content of this audio is: 'claythorne from time to time.',32,3.863826206199883
102,DEATH OF A FRIEND,4,1,1,OF,0.03059832751750946,0.03059832751750946,0.4109283790558267,0.0,-4.440892098500626e-16,0.0,1,0.06041284403669722,0.9255385398864746,The original content of this audio is: 'Death of a friend.',16,2.2553340282502177
102,DEATH OF A FRIEND,4,0,2,DEATH,0.02076493203639984,0.02076493203639984,0.2788681785969956,0.031759798526763916,0.039231077169476936,0.031759798526763916,2,0.3417912844036698,0.9255385398864746,The original content of this audio is: 'Death of a friend.',16,2.2553340282502177
102,DEATH OF A FRIEND,4,3,3,FRIEND,0.017396852374076843,0.017396852374076843,0.2336356568071269,0.005356848239898682,-4.440892098500626e-16,0.07469093799591064,3,0.6782752293577983,0.9255385398864746,The original content of this audio is: 'Death of a friend.',16,2.2553340282502177
102,DEATH OF A FRIEND,4,2,4,A,0.005701348185539246,0.005701348185539246,0.0765677721102848,0.0,-4.440892098500626e-16,0.07446146011352539,4,0.020137614678899074,0.9255385398864746,The original content of this audio is: 'Death of a friend.',16,2.2553340282502177
109,ELEVEN P M MAJOR,4,0,1,ELEVEN,0.08760695159435272,0.08760695159435272,0.5996224805234815,0.05373644828796387,0.09090909090909072,0.05373644828796387,1,0.4824166666666667,0.8538964986801147,The original content of this audio is:'eleven p.m. major.',16,2.350809717499942
109,ELEVEN P M MAJOR,4,3,2,MAJOR,0.04692941531538963,0.04692941531538963,0.32120661555748664,0.032351136207580566,0.046537410754407316,0.13791024684906006,2,0.72925,0.8538964986801147,The original content of this audio is:'eleven p.m. major.',16,2.350809717499942
109,ELEVEN P M MAJOR,4,1,3,P,0.007959162816405296,0.007959162816405296,0.05447619011972156,0.0,-2.220446049250313e-16,0.13791024684906006,3,0.09256845238095235,0.8538964986801147,The original content of this audio is:'eleven p.m. major.',16,2.350809717499942
109,ELEVEN P M MAJOR,4,2,4,M,0.0036079834681004286,0.0036079834681004286,0.02469470695484798,0.0,-2.220446049250313e-16,0.14610350131988525,4,0.10059523809523818,0.8538964986801147,The original content of this audio is:'eleven p.m. major.',16,2.350809717499942
110,EMILY AT THIS TIME,4,0,1,EMILY,0.08331834524869919,0.08331834524869919,0.42578545639821164,0.057562947273254395,0.039231077169476936,0.057562947273254395,1,0.4618214285714285,0.804318368434906,The original content of this audio is: 'Emily at this time.',16,2.255951776499842
110,EMILY AT THIS TIME,4,1,2,AT,0.05929569900035858,0.05929569900035858,0.30302145567050653,0.06291258335113525,0.5384615384615382,0.1534838080406189,2,0.2656994047619048,0.804318368434906,The original content of this audio is: 'Emily at this time.',16,2.255951776499842
110,EMILY AT THIS TIME,4,3,3,TIME,0.04296838119626045,0.04296838119626045,0.21958323516545988,1.1920928955078125e-07,-4.440892098500626e-16,0.20746922492980957,3,0.3210952380952381,0.804318368434906,The original content of this audio is: 'Emily at this time.',16,2.255951776499842
110,EMILY AT THIS TIME,4,2,4,THIS,0.010099093429744244,0.010099093429744244,0.05160984765547738,1.1920928955078125e-07,-4.440892098500626e-16,0.195681631565094,4,0.18085714285714283,0.804318368434906,The original content of this audio is: 'Emily at this time.',16,2.255951776499842
111,END IN I AND FIVE IN T,7,5,1,IN,0.07290948182344437,0.07290948182344437,0.36942963956785707,0.19815468788146973,0.9310242299499353,0.19815468788146973,1,0.48240000000000016,0.8150690793991089,The exact words spoken by the speaker are: 'end in i and five in t.',128,13.417995385714416
111,END IN I AND FIVE IN T,7,4,2,FIVE,0.058538928627967834,0.058538928627967834,0.2966145796521726,0.03700911998748779,0.05263157894736803,0.1702655553817749,2,0.4844249999999999,0.8150690793991089,The exact words spoken by the speaker are: 'end in i and five in t.',128,13.417995385714416
111,END IN I AND FIVE IN T,7,0,3,END,0.03529047220945358,0.03529047220945358,0.178815513462142,0.12800544500350952,0.5849713216803551,0.1367952823638916,3,0.23078750000000003,0.8150690793991089,The exact words spoken by the speaker are: 'end in i and five in t.',128,13.417995385714416
111,END IN I AND FIVE IN T,7,1,4,IN,0.00974649004638195,0.00974649004638195,0.04938510348497344,0.0,-4.440892098500626e-16,0.14871221780776978,4,0.09045000000000003,0.8150690793991089,The exact words spoken by the speaker are: 'end in i and five in t.',128,13.417995385714416
111,END IN I AND FIVE IN T,7,6,5,T,0.008076053112745285,0.008076053112745285,0.04092106151292098,0.0,-4.440892098500626e-16,0.17390108108520508,5,0.020099999999999785,0.8150690793991089,The exact words spoken by the speaker are: 'end in i and five in t.',128,13.417995385714416
111,END IN I AND FIVE IN T,7,3,6,AND,0.006582472939044237,0.006582472939044237,0.0333531461823439,0.009819090366363525,0.02667147321542429,0.16881084442138672,6,0.48239999999999994,0.8150690793991089,The exact words spoken by the speaker are: 'end in i and five in t.',128,13.417995385714416
111,END IN I AND FIVE IN T,7,2,7,I,-0.006212982349097729,0.006212982349097729,0.03148095107062715,0.0,-4.440892098500626e-16,0.1849309206008911,7,0.4421999999999999,0.8150690793991089,The exact words spoken by the speaker are: 'end in i and five in t.',128,13.417995385714416
113,EVER YOUR'S W H,4,1,1,YOUR'S,0.10136396437883377,0.10136396437883377,0.5016899620331611,0.13862407207489014,0.6518446880886043,0.13862407207489014,1,0.4622115384615386,0.8139511346817017,The original content of this audio is: 'Ever yours W H.',16,2.2347795417499583
113,EVER YOUR'S W H,4,2,2,W,0.05698862671852112,0.05698862671852112,0.2820590349829192,0.045180678367614746,0.18181818181818166,0.2144775390625,2,0.9909903846153849,0.8139511346817017,The original content of this audio is: 'Ever yours W H.',16,2.2347795417499583
113,EVER YOUR'S W H,4,0,3,EVER,0.03569430112838745,0.03569430112838745,0.1766650770580975,0.08658963441848755,0.5818789949964545,0.2192860245704651,3,0.300875,0.8139511346817017,The original content of this audio is: 'Ever yours W H.',16,2.2347795417499583
113,EVER YOUR'S W H,4,3,4,H,-0.007998138666152954,0.007998138666152954,0.03958592097643054,1.1920928955078125e-07,-2.220446049250313e-16,0.18604886531829834,4,0.020096153846154152,0.8139511346817017,The original content of this audio is: 'Ever yours W H.',16,2.2347795417499583
