sample_id,row_index,audio_column,transcript,n_segments,segment_idx,segment_rank_abs_sv,segment_token,segment_sv,segment_abs_sv,segment_abs_sv_share,top_abs_sv,top1_top2_gap,top1_top2_ratio,top1_share,abs_sv_entropy_norm,abs_sv_gini,original_similarity,deleted_similarity,deletion_drop,cumulative_similarity,cumulative_drop,cumulative_n_deleted,tfidf_original_sim,tfidf_deleted_sim,tfidf_deletion_drop,tfidf_cumulative_sim,tfidf_cumulative_drop,seqmatch_deleted_sim,seqmatch_deletion_drop,seqmatch_cumulative_sim,seqmatch_cumulative_drop,segment_start_sec,segment_end_sec,mask_duration_sec,runtime_sec
94,94,audio__original,CLOTHO FROM TIME TO TIME,5,1,2,FROM,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.59375,0.4140625,0.62890625,0.37890625,2,1.0,0.08770580193070296,0.912294198069297,0.5604485383178052,0.43955146168219483,0.3508771929824561,0.6491228070175439,0.5591397849462365,0.4408602150537635,0.7841875,0.9249375,0.14075,1.2910425576003035
94,94,audio__original,CLOTHO FROM TIME TO TIME,5,2,3,TIME,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.60546875,0.40234375,0.318359375,0.689453125,3,1.0,0.6362847629757782,0.3637152370242218,0.5604485383178052,0.43955146168219483,0.4731182795698925,0.5268817204301075,0.5591397849462365,0.4408602150537635,0.965125,1.1863125,0.2211875,1.2910425576003035
94,94,audio__original,CLOTHO FROM TIME TO TIME,5,3,4,TO,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.41796875,0.58984375,0.5078125,0.5,4,1.0,0.5384615384615388,0.46153846153846123,0.25087260300212727,0.7491273969978727,0.5769230769230769,0.42307692307692313,0.4,0.6,1.2265,1.3069375,0.0804375,1.2910425576003035
94,94,audio__original,CLOTHO FROM TIME TO TIME,5,4,5,TIME,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.12890625,0.87890625,0.08837890625,0.91943359375,5,1.0,0.0,1.0,0.2401922307076308,0.7598077692923693,0.2028985507246377,0.7971014492753623,0.34234234234234234,0.6576576576576576,1.3471875,1.7288125,0.381625,1.2910425576003035
127,127,audio__original,HAM TO BE OR NOT TO BE,7,0,1,HAM,1.0,1.0,0.1428571428367347,1.0,0.0,0.9999999989999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.0291748046875,0.9708251953125,0.421875,0.578125,1,1.0,0.0,1.0,0.10540925533894599,0.894590744661054,0.3902439024390244,0.6097560975609756,0.42105263157894735,0.5789473684210527,0.1621875,0.423875,0.2616875,1.1494108528568177
127,127,audio__original,HAM TO BE OR NOT TO BE,7,1,2,TO,1.0,1.0,0.1428571428367347,1.0,0.0,0.9999999989999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.2177734375,0.7822265625,0.01324462890625,0.98675537109375,2,1.0,0.14907119849998599,0.850928801500014,0.10540925533894599,0.894590744661054,0.2898550724637681,0.7101449275362319,0.2926829268292683,0.7073170731707317,0.6926875,0.827625,0.1349375,1.1494108528568177
127,127,audio__original,HAM TO BE OR NOT TO BE,7,2,3,BE,1.0,1.0,0.1428571428367347,1.0,0.0,0.9999999989999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.26171875,0.73828125,0.5078125,0.4921875,3,1.0,0.0,1.0,0.2581988897471611,0.7418011102528389,0.24561403508771928,0.7543859649122807,0.32558139534883723,0.6744186046511628,0.9285625,1.1708125,0.24225,1.1494108528568177
127,127,audio__original,HAM TO BE OR NOT TO BE,7,3,4,OR,1.0,1.0,0.1428571428367347,1.0,0.0,0.9999999989999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.20703125,0.79296875,0.361328125,0.638671875,4,1.0,0.3333333333333333,0.6666666666666667,0.20100756305184242,0.7989924369481576,0.13333333333333333,0.8666666666666667,0.37362637362637363,0.6263736263736264,1.21925,1.3625625,0.1433125,1.1494108528568177
127,127,audio__original,HAM TO BE OR NOT TO BE,7,4,5,NOT,1.0,1.0,0.1428571428367347,1.0,0.0,0.9999999989999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.427734375,0.572265625,0.234375,0.765625,5,1.0,0.5555555555555556,0.4444444444444444,0.20100756305184242,0.7989924369481576,0.5897435897435898,0.41025641025641024,0.37362637362637363,0.6263736263736264,1.4534375,1.59475,0.1413125,1.1494108528568177
127,127,audio__original,HAM TO BE OR NOT TO BE,7,5,6,TO,1.0,1.0,0.1428571428367347,1.0,0.0,0.9999999989999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.458984375,0.541015625,0.515625,0.484375,6,1.0,0.0,1.0,0.19245008972987526,0.8075499102701247,0.4,0.6,0.3037974683544304,0.6962025316455696,1.635125,1.685125,0.05,1.1494108528568177
127,127,audio__original,HAM TO BE OR NOT TO BE,7,6,7,BE,1.0,1.0,0.1428571428367347,1.0,0.0,0.9999999989999999,0.1428571428367347,0.9999999999305568,0.0,1.0,0.326171875,0.673828125,0.5703125,0.4296875,7,1.0,0.2672612419124244,0.7327387580875756,0.09622504486493763,0.9037749551350623,0.3939393939393939,0.6060606060606061,0.30927835051546393,0.6907216494845361,1.7360625,1.9785,0.2424375,1.1494108528568177
157,157,audio__original,HERE SOME OF YOU GIRLS,5,0,1,HERE,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,0.99609375,0.28515625,0.7109375,0.486328125,0.509765625,1,1.0,0.2401922307076308,0.7598077692923693,0.27386127875258315,0.7261387212474169,0.4423076923076923,0.5576923076923077,0.30927835051546393,0.6907216494845361,0.5646875,0.8864375,0.32175,1.3323099622000882
157,157,audio__original,HERE SOME OF YOU GIRLS,5,1,2,SOME,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,0.99609375,0.50390625,0.4921875,0.296875,0.69921875,2,1.0,0.6963106238227913,0.3036893761772087,0.2401922307076308,0.7598077692923693,0.6666666666666666,0.33333333333333337,0.4423076923076923,0.5576923076923077,0.9871875,1.148375,0.1611875,1.3323099622000882
157,157,audio__original,HERE SOME OF YOU GIRLS,5,2,3,OF,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,0.99609375,0.54296875,0.453125,0.396484375,0.599609375,3,1.0,0.5604485383178052,0.43955146168219483,0.0,1.0,0.6857142857142857,0.3142857142857143,0.10666666666666667,0.8933333333333333,1.188625,1.238625,0.05,1.3323099622000882
157,157,audio__original,HERE SOME OF YOU GIRLS,5,3,4,YOU,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,0.99609375,0.70703125,0.2890625,0.1337890625,0.8623046875,4,1.0,0.5604485383178052,0.43955146168219483,0.3651483716701109,0.6348516283298891,0.6486486486486487,0.3513513513513513,0.297029702970297,0.7029702970297029,1.289375,1.390125,0.10075,1.3323099622000882
157,157,audio__original,HERE SOME OF YOU GIRLS,5,4,5,GIRLS,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,0.99609375,0.4140625,0.58203125,0.17578125,0.8203125,5,1.0,0.27386127875258315,0.7261387212474169,0.08333333333333336,0.9166666666666666,0.5636363636363636,0.4363636363636364,0.34234234234234234,0.6576576576576576,1.4304375,1.8730625,0.442625,1.3323099622000882
193,193,audio__original,IF NOT A CHASTENED PERFORMER,5,0,1,IF,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.294921875,0.712890625,0.498046875,0.509765625,1,1.0,0.0,1.0,0.0,1.0,0.45977011494252873,0.5402298850574713,0.2926829268292683,0.7073170731707317,0.2655625,0.4220625,0.1565,1.3486744229994656
193,193,audio__original,IF NOT A CHASTENED PERFORMER,5,1,2,NOT,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.55859375,0.44921875,0.48046875,0.52734375,2,1.0,0.0,1.0,0.0,1.0,0.1702127659574468,0.8297872340425532,0.09836065573770492,0.9016393442622951,0.46225,0.6431875,0.1809375,1.3486744229994656
193,193,audio__original,IF NOT A CHASTENED PERFORMER,5,2,3,A,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.71875,0.2890625,0.1728515625,0.8349609375,3,1.0,0.0,1.0,0.0,1.0,0.24691358024691357,0.7530864197530864,0.2535211267605634,0.7464788732394366,0.7035,0.7535,0.05,1.3486744229994656
193,193,audio__original,IF NOT A CHASTENED PERFORMER,5,3,4,CHASTENED,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.46484375,0.54296875,0.408203125,0.599609375,4,1.0,0.0,1.0,0.0,1.0,0.09836065573770492,0.9016393442622951,0.2926829268292683,0.7073170731707317,0.783875,1.2260625,0.4421875,1.3486744229994656
193,193,audio__original,IF NOT A CHASTENED PERFORMER,5,4,5,PERFORMER,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.55078125,0.45703125,0.0888671875,0.9189453125,5,1.0,0.0,1.0,0.0,1.0,0.3132530120481928,0.6867469879518072,0.36,0.64,1.2703125,2.0095625,0.73925,1.3486744229994656
212,212,audio__original,IT IS THE DELUGE,4,0,1,IT,1.0,1.0,0.2499999999375,1.0,0.0,0.9999999989999999,0.2499999999375,0.9999999999303368,0.0,1.0,0.146484375,0.853515625,0.578125,0.421875,1,1.0,0.7526178090063819,0.24738219099361813,0.27735009811261463,0.7226499018873853,0.8235294117647058,0.17647058823529416,0.39080459770114945,0.6091954022988506,0.201,0.381375,0.180375,1.214072661749924
212,212,audio__original,IT IS THE DELUGE,4,1,2,IS,1.0,1.0,0.2499999999375,1.0,0.0,0.9999999989999999,0.2499999999375,0.9999999999303368,0.0,1.0,0.1318359375,0.8681640625,0.5,0.5,2,1.0,0.2401922307076308,0.7598077692923693,0.27735009811261463,0.7226499018873853,0.3181818181818182,0.6818181818181819,0.3595505617977528,0.6404494382022472,0.5135625,0.823,0.3094375,1.214072661749924
212,212,audio__original,IT IS THE DELUGE,4,2,3,THE,1.0,1.0,0.2499999999375,1.0,0.0,0.9999999989999999,0.2499999999375,0.9999999999303368,0.0,1.0,0.54296875,0.45703125,0.2060546875,0.7939453125,3,1.0,0.6139406135149207,0.3860593864850793,0.20965696734438374,0.7903430326556162,0.7526881720430108,0.24731182795698925,0.11940298507462686,0.8805970149253731,0.9434375,1.003625,0.0601875,1.214072661749924
212,212,audio__original,IT IS THE DELUGE,4,3,4,DELUGE,1.0,1.0,0.2499999999375,1.0,0.0,0.9999999989999999,0.2499999999375,0.9999999999303368,0.0,1.0,0.0986328125,0.9013671875,0.1787109375,0.8212890625,4,1.0,0.1601281538050872,0.8398718461949128,0.1601281538050872,0.8398718461949128,0.2033898305084746,0.7966101694915254,0.3018867924528302,0.6981132075471699,1.263875,2.3281875,1.0643125,1.214072661749924
239,239,audio__original,MAN IS ALWAYS THE MASTER,5,0,1,MAN,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.484375,0.515625,0.15234375,0.84765625,1,1.0,0.30151134457776363,0.6984886554222364,0.17817416127494962,0.8218258387250503,0.4807692307692308,0.5192307692307692,0.40404040404040403,0.595959595959596,0.54275,0.7434375,0.2006875,1.3325292426001396
239,239,audio__original,MAN IS ALWAYS THE MASTER,5,1,2,IS,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.060302734375,0.939697265625,0.0634765625,0.9365234375,2,1.0,0.30151134457776363,0.6984886554222364,0.17817416127494962,0.8218258387250503,0.4329896907216495,0.5670103092783505,0.37254901960784315,0.6274509803921569,0.8036875,0.8840625,0.080375,1.3325292426001396
239,239,audio__original,MAN IS ALWAYS THE MASTER,5,2,3,ALWAYS,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,-0.050537109375,1.050537109375,0.08447265625,0.91552734375,3,1.0,0.10050378152592121,0.8994962184740788,0.21081851067789198,0.7891814893221081,0.32653061224489793,0.6734693877551021,0.4470588235294118,0.5529411764705883,0.944375,1.2256875,0.2813125,1.3325292426001396
239,239,audio__original,MAN IS ALWAYS THE MASTER,5,3,4,THE,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.26953125,0.73046875,0.263671875,0.736328125,4,1.0,0.28867513459481287,0.7113248654051871,0.08606629658238704,0.9139337034176129,0.46808510638297873,0.5319148936170213,0.2826086956521739,0.7173913043478262,1.2859375,1.34625,0.0603125,1.3325292426001396
239,239,audio__original,MAN IS ALWAYS THE MASTER,5,4,5,MASTER,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,-0.1572265625,1.1572265625,0.1865234375,0.8134765625,5,1.0,0.0,1.0,0.0,1.0,0.29473684210526313,0.7052631578947368,0.3106796116504854,0.6893203883495146,1.3864375,1.8481875,0.46175,1.3325292426001396
267,267,audio__original,NOW THAT TOO IS OVER,5,0,1,NOW,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.62109375,0.37890625,0.74609375,0.25390625,1,1.0,0.48349377841522834,0.5165062215847717,0.0,1.0,0.5370370370370371,0.4629629629629629,0.2222222222222222,0.7777777777777778,0.46175,0.7925625,0.3308125,1.3341343873995357
267,267,audio__original,NOW THAT TOO IS OVER,5,1,2,THAT,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.67578125,0.32421875,0.7265625,0.2734375,2,1.0,0.48349377841522834,0.5165062215847717,0.0,1.0,0.5,0.5,0.17582417582417584,0.8241758241758241,0.963125,1.224,0.260875,1.3341343873995357
267,267,audio__original,NOW THAT TOO IS OVER,5,2,3,TOO,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.7265625,0.2734375,0.466796875,0.533203125,3,1.0,0.48349377841522834,0.5165062215847717,0.06900655593423545,0.9309934440657646,0.5,0.5,0.24489795918367346,0.7551020408163265,1.2841875,1.6253125,0.341125,1.3341343873995357
267,267,audio__original,NOW THAT TOO IS OVER,5,3,4,IS,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.67578125,0.32421875,0.45703125,0.54296875,4,1.0,0.48349377841522834,0.5165062215847717,0.35634832254989923,0.6436516774501008,0.5,0.5,0.30434782608695654,0.6956521739130435,1.75575,1.90225,0.1465,1.3341343873995357
267,267,audio__original,NOW THAT TOO IS OVER,5,4,5,OVER,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.3203125,0.6796875,0.068359375,0.931640625,5,1.0,0.7412493166611014,0.2587506833388986,0.07715167498104598,0.922848325018954,0.6542056074766355,0.3457943925233645,0.1651376146788991,0.8348623853211009,1.946375,2.6085625,0.6621875,1.3341343873995357
295,295,audio__original,ONLY FOR A MINUTE OR SO,6,0,1,ONLY,1.0,1.0,0.16666666663888888,1.0,0.0,0.9999999989999999,0.16666666663888888,0.9999999999263517,0.0,0.99609375,0.8828125,0.11328125,0.26171875,0.734375,1,1.0,0.7833494518006403,0.2166505481993597,0.38924947208076155,0.6107505279192385,0.6904761904761905,0.30952380952380953,0.345679012345679,0.654320987654321,0.363625,0.6465,0.282875,1.2475925681665103
295,295,audio__original,ONLY FOR A MINUTE OR SO,6,1,2,FOR,1.0,1.0,0.16666666663888888,1.0,0.0,0.9999999989999999,0.16666666663888888,0.9999999999263517,0.0,0.99609375,0.58984375,0.40625,0.1318359375,0.8642578125,2,1.0,0.5640760748177662,0.4359239251822338,0.0,1.0,0.4897959183673469,0.5102040816326531,0.23333333333333334,0.7666666666666666,0.707125,0.8384375,0.1313125,1.2475925681665103
295,295,audio__original,ONLY FOR A MINUTE OR SO,6,2,3,A,1.0,1.0,0.16666666663888888,1.0,0.0,0.9999999989999999,0.16666666663888888,0.9999999999263517,0.0,0.99609375,0.55859375,0.4375,0.193359375,0.802734375,3,1.0,0.5640760748177662,0.4359239251822338,0.3481553119113957,0.6518446880886043,0.4948453608247423,0.5051546391752577,0.43373493975903615,0.5662650602409638,0.909125,0.959125,0.05,1.2475925681665103
295,295,audio__original,ONLY FOR A MINUTE OR SO,6,3,4,MINUTE,1.0,1.0,0.16666666663888888,1.0,0.0,0.9999999989999999,0.16666666663888888,0.9999999999263517,0.0,0.99609375,0.1650390625,0.8310546875,0.11181640625,0.88427734375,4,1.0,0.3344968040028364,0.6655031959971636,0.7272727272727274,0.2727272727272726,0.2894736842105263,0.7105263157894737,0.5052631578947369,0.49473684210526314,0.99,1.2121875,0.2221875,1.2475925681665103
295,295,audio__original,ONLY FOR A MINUTE OR SO,6,4,5,OR,1.0,1.0,0.16666666663888888,1.0,0.0,0.9999999989999999,0.16666666663888888,0.9999999999263517,0.0,0.99609375,0.76171875,0.234375,0.703125,0.29296875,5,1.0,0.5449492609130662,0.45505073908693383,0.25087260300212727,0.7491273969978727,0.35555555555555557,0.6444444444444444,0.2608695652173913,0.7391304347826086,1.293,1.697125,0.404125,1.2475925681665103
295,295,audio__original,ONLY FOR A MINUTE OR SO,6,5,6,SO,1.0,1.0,0.16666666663888888,1.0,0.0,0.9999999989999999,0.16666666663888888,0.9999999999263517,0.0,0.99609375,0.96484375,0.03125,0.7109375,0.28515625,6,1.0,1.0000000000000002,-2.220446049250313e-16,0.17407765595569785,0.8259223440443022,1.0,0.0,0.297029702970297,0.7029702970297029,1.7779375,1.8279375,0.05,1.2475925681665103
359,359,audio__original,THE MAN IN THE MOON,5,0,1,THE,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.04833984375,0.95947265625,0.013427734375,0.994384765625,1,1.0,0.4545454545454546,0.5454545454545454,0.0,1.0,0.6333333333333333,0.3666666666666667,0.33962264150943394,0.6603773584905661,0.545375,0.7060625,0.1606875,1.3425777616001142
359,359,audio__original,THE MAN IN THE MOON,5,1,2,MAN,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.74609375,0.26171875,0.369140625,0.638671875,2,1.0,0.5454545454545455,0.4545454545454545,0.0,1.0,0.6605504587155964,0.33944954128440363,0.23157894736842105,0.7684210526315789,0.7968125,1.0994375,0.302625,1.3425777616001142
359,359,audio__original,THE MAN IN THE MOON,5,2,3,IN,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,-0.0125732421875,1.0203857421875,0.34765625,0.66015625,3,1.0,0.2611164839335468,0.7388835160664532,0.0,1.0,0.5166666666666667,0.4833333333333333,0.23157894736842105,0.7684210526315789,1.210375,1.3011875,0.0908125,1.3425777616001142
359,359,audio__original,THE MAN IN THE MOON,5,3,4,THE,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.75,0.2578125,0.271484375,0.736328125,4,1.0,0.5454545454545455,0.4545454545454545,0.0,1.0,0.6434782608695652,0.35652173913043483,0.23157894736842105,0.7684210526315789,1.3616875,1.4323125,0.070625,1.3425777616001142
359,359,audio__original,THE MAN IN THE MOON,5,4,5,MOON,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0078125,0.255859375,0.751953125,0.00897216796875,0.99884033203125,5,1.0,0.6363636363636365,0.36363636363636354,0.0,1.0,0.6464646464646465,0.3535353535353535,0.35398230088495575,0.6460176991150443,1.4928125,2.158375,0.6655625,1.3425777616001142
384,384,audio__original,THERE SEEMS TO BE DANGER,5,0,1,THERE,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.318359375,0.681640625,0.16015625,0.83984375,1,1.0,0.6689936080056728,0.33100639199432724,0.10482848367219187,0.8951715163278081,0.6428571428571429,0.3571428571428571,0.4533333333333333,0.5466666666666666,0.424,0.72575,0.30175,1.3023782816002494
384,384,audio__original,THERE SEEMS TO BE DANGER,5,1,2,SEEMS,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.71875,0.28125,0.55859375,0.44140625,2,1.0,0.5929994533288812,0.40700054667111885,0.6054055145966813,0.39459448540331865,0.6666666666666666,0.33333333333333337,0.4155844155844156,0.5844155844155844,0.8568125,1.1895,0.3326875,1.3023782816002494
384,384,audio__original,THERE SEEMS TO BE DANGER,5,2,3,TO,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.72265625,0.27734375,0.263671875,0.736328125,3,1.0,0.7877263614433764,0.21227363855662362,0.5384615384615387,0.46153846153846134,0.7160493827160493,0.28395061728395066,0.42857142857142855,0.5714285714285714,1.2298125,1.3063125,0.0765,1.3023782816002494
384,384,audio__original,THERE SEEMS TO BE DANGER,5,3,4,BE,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.703125,0.296875,0.224609375,0.775390625,4,1.0,0.5604485383178052,0.43955146168219483,0.3846153846153848,0.6153846153846152,0.5471698113207547,0.4528301886792453,0.38095238095238093,0.6190476190476191,1.35075,1.4515625,0.1008125,1.3023782816002494
384,384,audio__original,THERE SEEMS TO BE DANGER,5,4,5,DANGER,1.0,1.0,0.19999999996,1.0,0.0,0.9999999989999999,0.19999999996,0.999999999924267,0.0,1.0,0.2080078125,0.7919921875,0.8125,0.1875,5,1.0,0.4181210050035455,0.5818789949964545,0.2401922307076308,0.7598077692923693,0.4470588235294118,0.5529411764705883,0.3617021276595745,0.6382978723404256,1.5120625,2.17675,0.6646875,1.3023782816002494
419,419,audio__original,WHERE THE INTERFERENCE PROVED,4,0,1,WHERE,1.0,1.0,0.2499999999375,1.0,0.0,0.9999999989999999,0.2499999999375,0.9999999999303368,0.0,1.0,0.018798828125,0.981201171875,0.2236328125,0.7763671875,1,1.0,0.0,1.0,0.6689936080056728,0.33100639199432724,0.20754716981132076,0.7924528301886793,0.7131782945736435,0.28682170542635654,0.174,0.46425,0.29025,1.5962882967496625
