sample_id,transcript,audio_column,duration_sec,n_words,n_raw_boundaries,n_refined_boundaries,raw_mean_flux,refined_mean_flux,raw_median_flux,refined_median_flux,percent_reduction,refined_boundary_rate,runtime_sec
47,What does GDP stand for?,audio__male,2.232,5,10,10,9.163580685685883,1.9071981962290718,5.490234136581421,0.011247042566537857,79.18719481339603,1.0,0.4175304899999901
48,What does a shipyard do?,audio__male,1.728,5,10,10,22.711611021756614,11.577009092676922,11.385656356811523,0.07383687794208527,49.026033064819956,0.8,0.22719470899937733
49,What is a beta particle?,audio__male,1.872,5,10,10,37.673507475852965,15.079597363447704,17.29216241836548,2.6005817651748657,59.9729402070857,1.0,0.2459260349996839
50,What's the biggest wasp?,audio__male,1.488,4,8,8,29.101992939962656,0.6055293794908014,9.784537315368652,0.05179609917104244,97.91928552542774,1.0,0.20656799399966985
51,When was Berlin founded?,audio__male,1.656,4,8,8,33.886063082763805,4.0609605609869766,5.270317316055298,0.2315812110900879,88.0158383962503,0.0,0.21841908100032015
52,When was Sima Qian born?,audio__male,2.064,5,10,10,32.32821989059448,6.18991942377761,21.898365020751953,3.1859727799892426,80.85289123643182,0.0,0.4105192569995779
53,Where do kangaroos live?,audio__male,1.68,4,8,8,7.572593294084072,5.036130511232746,2.9114524126052856,0.9541391134262085,33.49529922375316,0.5,0.22362860100020043
54,Who developed Recaptcha?,audio__male,1.608,3,6,6,21.342121108681813,4.044430661185909,7.012303173542023,0.0966251352801919,81.04953748228583,0.3333333333333333,0.23302464700009295
55,Who founded Ashton-Tate?,audio__male,1.824,3,6,6,39.55218600492443,2.490159835931945,7.32220983505249,0.5991170108318329,93.70411578358296,0.6666666666666666,0.24869261599997117
56,Who is Patriarch Kirill?,audio__male,1.728,4,8,8,7.154208920015662,3.251843293017612,5.065678119659424,0.00733641441911459,54.546430927956564,0.25,0.24633903999983886
57,Describe positopian Earth,audio__male,2.04,3,6,6,32.3665921241045,31.847980171339383,5.447987794876099,0.014404242392629385,1.6023063249185527,0.0,0.4214116599996487
58,What does HTTP stand for?,audio__male,2.568,5,10,10,11.574346979334951,5.10312839390769,8.698482513427734,0.08377992361783981,55.910010275146334,0.6,0.46920615999988513
59,What's the meaning of BCE,audio__male,1.992,5,10,10,47.85183025375009,20.309542427531376,31.08457851409912,5.923142313957214,57.55743861868326,0.6,0.4228492889997142
60,When was Florida founded?,audio__male,1.632,4,8,8,26.310654908418655,3.7407552890896256,10.697625637054443,0.3786436766386032,85.78235584743013,0.0,0.24270222900031513
61,When was Porsche founded?,audio__male,1.656,4,8,8,13.135983780026436,3.773868795022736,12.909207344055176,0.47476115822792053,71.27075628122357,0.0,0.2697448240005542
62,give me some Last Emperor,audio__male,1.872,5,10,10,34.20864491078464,36.78948707590881,16.371663093566895,9.061461210250854,-7.544415079448322,0.4,0.2944170920000033
63,How do I clean my armpits?,audio__male,2.064,6,12,12,63.527391105890274,48.34794723677502,55.192739486694336,19.012696981430054,23.89432905219338,0.5,0.47999694800000725
64,How do I make apple juice?,audio__male,1.944,6,12,12,23.17796887209018,14.358643677410631,14.511838436126709,3.7378883361816406,38.05046612733769,0.3333333333333333,0.2677785979994951
65,How far is Delhi from Goa?,audio__male,1.968,6,12,12,64.90982363467629,31.947431722350302,47.63170623779297,1.0837794840335846,50.7818232535094,0.5,0.41177647599943157
66,How to become a better DJ?,audio__male,2.016,6,12,12,41.83341214500846,23.564337893675958,20.496347904205322,0.2869156375527382,43.671011554127695,0.8333333333333334,0.4079394760001378
67,What does a transistor do?,audio__male,1.848,5,10,10,20.435257403798097,1.6107293456350669,5.301208257675171,0.13873177766799927,92.11789059561492,0.6,0.2581102149997605
68,What is steam reformation?,audio__male,1.704,4,8,8,77.07999710738659,47.71355831934558,38.44270324707031,20.1494779586792,38.09865060986986,0.25,0.24331679900024028
69,What's the meaning of NBC?,audio__male,2.016,5,10,10,27.637080369517207,21.135645174186227,12.011441230773926,3.9413692951202393,23.524319893435088,0.6,0.42430863700064947
70,When was Canada colonized?,audio__male,1.8,4,8,8,25.9969954831613,2.46523661642636,11.880049705505371,0.06203980278223753,90.5172248923029,0.0,0.26449632399999246
71,When were the Gallic Wars?,audio__male,1.752,5,10,10,21.231755666434765,4.200146239638186,3.7697598934173584,1.2064965516328812,80.21762163419115,0.2,0.23564910700042674
72,Where is Adelaide located?,audio__male,1.8,4,8,8,55.47341367495938,25.49686594411167,23.424882173538208,5.480574131011963,54.03768354060944,0.25,0.24067162400024245
73,Who is Taiwan's president?,audio__male,1.824,4,8,8,25.723885878920555,8.734024774271347,21.2012357711792,0.11764525808393955,66.0470240951098,0.5,0.2368153440002061
74,Why is it called Scotland?,audio__male,1.896,5,10,10,24.251428281515835,17.00827858321463,12.38933801651001,3.379552125930786,29.866899442874683,0.6,0.24354932599999302
75,How did Joseph Stalin died?,audio__male,2.232,5,10,10,28.324519282518214,11.03918719654634,18.791415691375732,0.18583745509386063,61.0260386542211,0.4,0.4441349859998809
76,How to become self-reliant?,audio__male,2.112,4,8,8,23.029170922687626,5.248113042729941,10.419079780578613,5.947937726974487,77.2110204907131,0.25,0.4193042349997995
77,How to manage partnerships?,audio__male,1.8,4,8,8,40.6315270550549,10.938990077062044,35.86916255950928,0.1486743986606598,73.0775807115496,0.5,0.2467963270000837
78,List of natural topologies.,audio__male,1.968,4,8,8,27.292976992146578,3.7537557484420176,3.747787058353424,1.153051495552063,86.24644079859027,0.5,0.4222371169998951
79,What is Front Arena by FIS?,audio__male,2.184,6,12,12,48.52571880320708,9.759536600053567,17.4842529296875,2.826393246650696,79.88790925564084,0.8333333333333334,0.45414212200012116
80,What is Kevlar made out of?,audio__male,1.992,6,12,12,21.869890262738483,28.15447026150621,7.103845596313477,1.3446331173181534,-28.736221001873417,0.5,0.43404415999975754
81,What is an organophosphate?,audio__male,1.8,4,8,8,26.312128908000886,19.954119557013655,9.676434755325317,7.240660548210144,24.16379675402819,0.0,0.2232153639997705
82,What years did Zhu Xi live?,audio__male,2.256,6,12,12,65.22892428512569,16.023775815712735,28.970767974853516,3.0986626148223877,75.4345545456639,0.16666666666666666,0.45276761400054966
83,When was Wrestle Kingdom 9?,audio__male,2.064,4,8,8,30.961832597851753,7.079600165440415,13.283329963684082,3.3939040899276733,77.13442786997167,0.25,0.4213912920004077
84,When were the 76ers formed?,audio__male,2.28,3,6,6,9.053534428278605,5.680125435193379,9.546412467956543,5.760841727256775,37.26068553457336,0.0,0.41755893799927435
85,Who is Jormungand's mother?,audio__male,1.728,4,8,8,27.546567887067795,9.007226250883832,10.019362449645996,1.779121994972229,67.30182036538778,0.0,0.21677637299944763
86,Why Pascal lost popularity?,audio__male,2.16,4,8,8,34.197264662827365,14.182572318217666,15.464025616645813,0.03374396963045001,58.5271732752526,0.0,0.4251073940004062
87,Why do I feel light-headed?,audio__male,1.872,5,10,10,66.71311680823564,38.64966077565522,39.14551067352295,13.08633542060852,42.0658745614416,0.4,0.2271732150002208
88,What is social intelligence?,audio__male,1.8,4,8,8,55.10195281729102,39.072173800055204,19.31639814376831,12.520101547241211,29.091126897785124,0.0,0.21790476400019543
89,What is the biggest diamond?,audio__male,1.8,5,10,10,23.84055430344306,2.576906964345821,6.632412791252136,0.30571600794792175,89.19107780990787,0.6,0.22834511200017005
90,When did the Vandal War end?,audio__male,1.896,6,12,12,35.923476934630536,19.27540277099858,18.12595844268799,2.610507607460022,46.343159360454536,0.5,0.22951384200041502
91,When was Activision founded?,audio__male,1.8,4,8,8,42.48539813129235,18.582212238274014,10.421072006225586,3.1919557452201843,56.2621205034974,0.0,0.22310891500001162
92,When was Hagia Sophia built?,audio__male,2.088,5,10,10,43.32748135564689,5.7020897671580455,18.41896343231201,4.179357051849365,86.83955404572602,0.0,0.377128451000317
93,When was Tylenol introduced?,audio__male,1.944,4,8,8,30.33183709703735,26.502170243664303,14.257334232330322,3.225640058517456,12.625898131792056,0.25,0.23306580100052088
94,When were Roth IRAs created?,audio__male,2.016,5,10,10,38.06368698906154,7.9776115733151185,15.795383930206299,1.1153439283370972,79.04141137034973,0.2,0.3622019869999349
95,Who invented fantasy sports?,audio__male,2.136,4,8,8,11.793167471885681,3.006325803415507,3.2971181869506836,2.829668879508972,74.50790204936514,0.5,0.4148573310003485
96,How can I fix a leaking roof?,audio__male,2.088,7,14,14,43.59687855413982,30.729198184564535,32.00021266937256,30.41735076904297,29.515141442054944,0.2857142857142857,0.4160923589997765
97,How do I grow a tomato plant?,audio__male,2.184,7,14,14,48.52079379771437,49.37281342308155,8.933440685272217,3.4223373234272003,-1.7559886363757709,0.42857142857142855,0.41113606600083585
98,How do I grow as a performer?,audio__male,1.968,7,14,14,36.398315586035785,27.92139256788817,10.777429580688477,7.681790351867676,23.28932776603483,0.2857142857142857,0.4310670579998259
99,How is Alzheimer's diagnosed?,audio__male,2.088,4,8,8,45.303150646454014,17.166803628242533,11.18288278579712,1.1842176895588636,62.106821747978756,0.0,0.43450193100034085
