sample_id,dataset_config,transcript,audio_column,duration_sec,n_words,n_raw_boundaries,n_refined_boundaries,raw_mean_flux,refined_mean_flux,raw_median_flux,refined_median_flux,percent_reduction,refined_boundary_rate,runtime_sec
10,single_sentence_1k,How smart is marmot?,audio__male,1.608,4,8,8,49.189715318381786,7.59644523874158,16.15669059753418,2.7590094804763794,84.55684244242241,0.5,0.1317304999975022
11,single_sentence_1k,What does Baja mean?,audio__male,1.56,4,8,8,83.38068796344571,5.159530010593392,16.17032428085804,0.00393020105548203,93.81208030706662,0.5,0.11742383299861103
12,single_sentence_1k,What is a motor tic?,audio__male,1.632,5,10,10,25.622929667308927,11.47195681366139,14.469356536865234,4.482641220092773,55.22777074044772,0.4,0.08191449999867473
13,single_sentence_1k,What is a rift lake?,audio__male,1.56,5,10,10,60.00470432799775,29.51493569617716,27.776680946350098,11.837279796600342,50.81229709117038,0.6,0.06226950000564102
14,single_sentence_1k,What is a sacrament?,audio__male,1.416,4,8,8,9.056204155564046,3.674913479182414,6.0384111404418945,2.3734441995620728,59.421039808112305,0.0,0.051442583004245535
15,single_sentence_1k,When did Alfred die?,audio__male,1.464,4,8,8,44.75225965586489,26.351057922740956,5.550267696380615,4.935192108154297,41.117927618907196,0.75,0.053533958009211347
16,single_sentence_1k,When was ABC formed?,audio__male,1.92,4,8,8,47.39217948913574,19.162178183575634,22.20705509185791,5.236785650253296,59.56679268576706,0.25,0.14276033300848212
17,single_sentence_1k,Who is Sean Hannity?,audio__male,1.608,4,8,8,7.706894636154175,5.5905338889842255,6.899693489074707,3.002745568752289,27.460616072805642,0.0,0.07394595800724346
18,single_sentence_1k,Who owns Nissan now?,audio__male,1.632,4,8,8,47.25403427705169,52.40847407844274,22.52187728881836,13.886664867401123,-10.907935968324797,0.0,0.07451833300001454
19,single_sentence_1k,Why is the sky blue?,audio__male,1.728,5,10,10,45.74060159254223,19.720612085866726,20.282236099243164,13.572187900543213,56.88598007184481,0.4,0.08685024999431334
20,single_sentence_1k,How to make pancakes.,audio__male,1.632,4,8,8,22.95691249985248,5.7156877481288575,10.450016498565674,0.16590205021202564,75.10254156274026,0.75,0.05374625000695232
21,single_sentence_1k,Is it chilly in Haiti,audio__male,1.656,5,10,10,84.46973330229521,65.09203923934314,50.27581787109375,10.135518074035645,22.940399247626775,0.2,0.09233308299735654
22,single_sentence_1k,What color is the sky,audio__male,1.68,5,10,10,46.140765772317536,31.249164648239848,49.81939506530762,12.477190017700195,32.27428256730842,0.4,0.08566837500256952
23,single_sentence_1k,What is a haplogroup?,audio__male,1.512,4,8,8,14.597853338629648,7.349114189141435,7.151480436325073,4.859277963638306,49.6561993146362,0.75,0.07714183400094043
24,single_sentence_1k,What is a projectile?,audio__male,1.488,4,8,8,7.181227759458125,6.054571008537752,3.29460072517395,0.17550844326615334,15.68891544257868,0.75,0.08521995900082402
25,single_sentence_1k,What is the pink tax?,audio__male,1.752,5,10,10,29.407002522051336,2.65249779519835,3.387231469154358,0.6526205837726593,90.98004703740433,0.8,0.07974045899754856
26,single_sentence_1k,When was Li Bai born?,audio__male,1.776,5,10,10,43.50477209680939,2.6559136427001717,9.817631721496582,1.991051971912384,93.89512112190802,0.2,0.08777345799899194
27,single_sentence_1k,Why did US enter ww2?,audio__male,2.832,5,10,10,29.100338435173036,13.725161716761068,12.732093811035156,1.103223443031311,52.83504435064672,0.6,0.08747770800255239
28,single_sentence_1k,Give examples of RTOS.,audio__male,2.424,4,8,8,38.87323412299156,10.072059923376628,1.2587864398956299,0.8096412271261215,74.08998723515131,1.0,0.10055554199789185
29,single_sentence_1k,How do I detail a car?,audio__male,1.776,6,12,12,30.61837496785419,31.27034269954352,25.121810913085938,1.834841102361679,-2.1293348597821424,0.5,0.054735333993448876
30,single_sentence_1k,How do you do a hangi?,audio__male,1.632,6,12,12,18.45044601051988,17.468529935235473,5.615069150924683,4.424309015274048,5.3219096965165384,0.5,0.05663233299856074
31,single_sentence_1k,Talk about the sunset.,audio__male,1.608,4,8,8,4.704292981180515,7.37261928026954,3.2502115964889526,4.064917862415314,-56.72109092192264,0.75,0.053396999996039085
32,single_sentence_1k,What are Smart Cities?,audio__male,1.536,4,8,8,10.758751779794693,14.269043146173413,4.377902269363403,4.377902269363403,-32.62731066043524,0.5,0.091770083992742
33,single_sentence_1k,When was Gus Dur born?,audio__male,1.824,5,10,10,39.02402290360694,1.9669323053636574,13.996941566467285,0.05155974067747593,94.9596885225745,0.2,0.08340108398988377
34,single_sentence_1k,When was the Iron Age?,audio__male,1.656,5,10,10,30.757345358410383,49.30867636208178,14.829282283782959,14.480765342712402,-60.3151240378379,0.0,0.057954709001933224
35,single_sentence_1k,Who was DTV Animation?,audio__male,2.112,4,8,8,45.031747505371726,36.95123208485438,6.484057426452637,2.1767062097787857,17.944041411125426,0.25,0.09377137500268873
36,single_sentence_1k,Can you tell me a joke?,audio__male,1.56,6,12,12,43.143990698386915,21.43224865250191,28.690704345703125,8.464097738265991,50.32390767388324,0.3333333333333333,0.053658750010072254
37,single_sentence_1k,How do I make escargot?,audio__male,1.848,5,10,10,34.87651678673719,30.05129815774918,8.756302833557129,6.981417417526245,13.835150621529214,0.6,0.0863401660026284
38,single_sentence_1k,How older is Elon Musk?,audio__male,2.016,5,10,10,67.98410774262156,53.59621112559107,79.23175048828125,37.078389167785645,21.163617637670676,0.2,0.09409845800837502
39,single_sentence_1k,How to build a snowman.,audio__male,1.728,5,10,10,24.48073854446411,7.320492318006108,13.928131103515625,2.743783861398697,70.09693026740196,0.2,0.05497116599872243
40,single_sentence_1k,Is a thumb war violent?,audio__male,1.896,5,10,10,69.66486802693603,14.832509238604128,31.463292598724365,2.489914894104004,78.70876718969866,0.2,0.16288591700140387
41,single_sentence_1k,Name a random ACC team.,audio__male,2.28,5,10,10,40.344749665260316,12.929114285763353,22.601106643676758,4.616005778312683,67.95341551741927,0.2,0.11608920799335465
42,single_sentence_1k,What does ductile mean?,audio__male,1.656,4,8,8,47.140391109511256,9.360274926094029,26.856260299682617,0.12137910421006382,80.14383269678588,0.5,0.08889800000179093
43,single_sentence_1k,What is a Dyson Sphere?,audio__male,1.776,5,10,10,24.98501109037398,8.728662050587712,2.9886467456817627,1.4391844272613525,65.06440593916479,0.8,0.0810981249960605
44,single_sentence_1k,What is an audiologist?,audio__male,1.584,4,8,8,90.6611632291897,46.52477749888478,53.4479923248291,13.980290412902832,48.68279223235751,0.5,0.0756547080090968
45,single_sentence_1k,What should I call you?,audio__male,1.464,5,10,10,30.17389072833016,30.627137065440127,17.26131582260132,18.699063777923584,-1.502114331859813,0.4,0.10003074999258388
46,single_sentence_1k,When was C++ developed?,audio__male,2.088,4,8,8,9.21408698707819,4.418936957676124,7.767488956451416,0.25223900377750397,52.041510310536154,0.5,0.13168508300441317
47,single_sentence_1k,When was CSS developed?,audio__male,2.016,4,8,8,5.375752213411033,3.9291984486117144,4.877106189727783,2.5291118025779724,26.908862376330557,0.5,0.06747254199581221
48,single_sentence_1k,When was Dubai founded?,audio__male,1.656,4,8,8,36.79021828208377,2.6221063196040753,11.980148792266846,0.258964367210865,92.87281662886737,0.0,0.06368099999963306
49,single_sentence_1k,Where did ballet begin?,audio__male,1.464,4,8,8,52.68372137330288,4.237803247865065,36.3397741317749,0.22162579372525215,91.95614292726758,0.75,0.05521174999012146
50,single_sentence_1k,Where do foxes inhabit?,audio__male,1.68,4,8,8,45.440883219242096,19.406082179100082,22.081128001213074,0.37914447486400604,57.293783033507346,0.5,0.05684474999725353
51,single_sentence_1k,Where is the Rhineland?,audio__male,1.392,4,8,8,29.300218671560287,32.16239637901216,28.09724998474121,29.741573333740234,-9.768451694969738,0.5,0.05439558300713543
52,single_sentence_1k,Who invented the radio?,audio__male,1.56,4,8,8,47.24915087595582,19.202977231797057,11.62992000579834,14.636070728302002,59.35804797379103,0.0,0.055786416996852495
53,single_sentence_1k,Who wears short shorts?,audio__male,1.704,4,8,8,50.938553273677826,12.782105802972183,23.26332426071167,7.425976991653442,74.90681422713814,0.5,0.10706829199625645
54,single_sentence_1k,How do thermostats work?,audio__male,1.752,4,8,8,18.83307330822572,6.2356007925882295,4.52779084444046,0.27598147094249725,66.89015812483082,0.25,0.058982417001971044
55,single_sentence_1k,How large is Antarctica?,audio__male,1.776,4,8,8,34.42212813641093,29.817610021680622,11.19987964630127,11.191764831542969,13.37662243450822,0.25,0.05957499999203719
56,single_sentence_1k,How to debone a chicken.,audio__male,1.752,5,10,10,20.06767590045929,11.41975722219795,17.91370391845703,0.4757456034421921,43.09377289705688,0.6,0.05968554200080689
57,single_sentence_1k,How to write a proposal?,audio__male,1.752,5,10,10,20.392225617170332,13.449183641625496,6.538219690322876,3.2857836484909058,34.04749489285157,0.8,0.058613792003598064
58,single_sentence_1k,Is there planet hopping?,audio__male,1.488,4,8,8,9.195744086522609,0.5182649531585342,2.2878087162971497,0.08703413046896458,94.36407811828835,1.0,0.055221499991603196
59,single_sentence_1k,List of NovaLogic games.,audio__male,2.136,4,8,8,18.078853007405996,6.642161606956506,13.84894984960556,0.34172413498163223,63.260049715346724,0.25,0.11229570899740793
60,single_sentence_1k,What are TensorFlow ops?,audio__male,1.68,4,8,8,19.21169249014929,24.34381853875708,5.512743234634399,0.18008867092430592,-26.713555045914184,0.75,0.05890708399238065
61,single_sentence_1k,What does GDP stand for?,audio__male,2.232,5,10,10,9.19868173313298,0.6744667342871018,5.489927411079407,0.011184665374457836,92.66778921312473,1.0,0.1062175830011256
62,single_sentence_1k,What does a shipyard do?,audio__male,1.728,5,10,10,22.71090813014274,11.576419477561608,11.385650157928467,0.07382676005363464,49.027051621079984,0.8,0.05839079199358821
63,single_sentence_1k,What is a beta particle?,audio__male,1.872,5,10,10,37.60420217514038,15.07546537185031,17.28842306137085,2.5958917140960693,59.91015764239112,1.0,0.11065745900850743
64,single_sentence_1k,What's the biggest wasp?,audio__male,1.488,4,8,8,28.48334229642205,2.112918529764144,9.570037841796875,0.20558775775134563,92.58191504432554,1.0,0.05460166600823868
65,single_sentence_1k,When was Berlin founded?,audio__male,1.656,4,8,8,33.80294540294068,4.0509287595784045,5.2663798332214355,0.2323111966252327,88.01604797661805,0.0,0.05853216598916333
66,single_sentence_1k,When was Boeing founded?,audio__male,1.584,4,8,8,43.7012036860082,2.4316317142343995,6.597530961036682,0.18877222016453743,94.43577863047985,0.0,0.056336541994824074
67,single_sentence_1k,When was Wu Zetian born?,audio__male,2.016,5,10,10,52.095153427124025,5.766847090076453,23.307568550109863,5.683767318725586,88.9301658394313,0.4,0.06452737499785144
68,single_sentence_1k,Where do kangaroos live?,audio__male,1.68,4,8,8,7.599672565236688,5.102676841795888,2.911434054374695,0.9546586275100708,32.856622466379015,0.5,0.05681833399285097
69,single_sentence_1k,Where was Zheng He born?,audio__male,1.704,5,10,10,35.484990199417965,18.96911504244577,38.85934829711914,15.546419143676758,46.543271011649004,0.2,0.0571077909989981
70,single_sentence_1k,Who is Patriarch Kirill?,audio__male,1.728,4,8,8,7.1625638521454675,3.2557377527182374,5.071764945983887,0.007346284226514399,54.54507883035462,0.25,0.058468292001634836
71,single_sentence_1k,How does metabolism work?,audio__male,1.776,4,8,8,12.84439880035643,5.271182770653468,7.66604220867157,1.3755936324596405,58.9612339776682,0.0,0.0585023750027176
72,single_sentence_1k,What do Grasshoppers eat?,audio__male,1.704,4,8,8,16.451897996885236,4.364019644424975,14.57459545135498,0.007020487217232585,73.47406575672184,0.75,0.05799691699212417
73,single_sentence_1k,What does HTTP stand for?,audio__male,2.568,5,10,10,11.528757509589195,5.0988587104083765,8.766961097717285,0.08755869045853615,55.7726953128528,0.6,0.11896745799458586
74,single_sentence_1k,What religion is correct?,audio__male,1.584,4,8,8,22.33317087031901,12.663450392765991,6.562154054641724,0.07327499613165855,43.297570836231614,0.5,0.05885916699480731
75,single_sentence_1k,When did Lou Gehrig live?,audio__male,1.944,5,10,10,36.19022096672734,13.836834514141088,5.689822196960449,1.5264810919761658,61.76637184154683,0.2,0.09759829100221395
76,single_sentence_1k,When did Marxism develop?,audio__male,1.728,4,8,8,32.5651772525016,19.39672053810419,20.046103954315186,8.78881311416626,40.43723334374245,0.5,0.0581410830054665
77,single_sentence_1k,When was Comoros founded?,audio__male,1.68,4,8,8,14.285908425226808,3.255777211352738,5.128185272216797,0.07085927948355675,77.20986923307225,0.0,0.05762320800567977
78,single_sentence_1k,When was Florida founded?,audio__male,1.632,4,8,8,26.26179664209485,4.023005395236233,10.654321193695068,0.3769616633653641,84.68114938949842,0.0,0.057637791003799066
79,single_sentence_1k,When was Porsche founded?,audio__male,1.656,4,8,8,13.153354454785585,3.7789230098119333,12.926294803619385,0.4753868281841278,71.27027160408463,0.0,0.05774566699983552
80,single_sentence_1k,When was the NFL created?,audio__male,2.184,5,10,10,20.549169996380805,23.935337744208205,9.341034412384033,0.9520009458065033,-16.47836748843766,0.0,0.11822045799635816
81,single_sentence_1k,Who defeated the Xiongnu?,audio__male,1.632,4,8,8,31.140733735045387,24.37125359893662,18.142783164978027,16.70028591156006,21.738345004024364,0.25,0.05851983399770688
82,single_sentence_1k,give me some Last Emperor,audio__male,1.872,5,10,10,34.319528167004684,36.78027721728357,16.45136785507202,8.870965003967285,-7.170113290323981,0.4,0.06026250000286382
83,single_sentence_1k,Can you texture 3D models?,audio__male,2.376,3,6,6,35.22395392258962,10.526980457263058,29.726675748825073,1.1767062842845917,70.11414311863508,0.3333333333333333,0.11459920900233556
84,single_sentence_1k,Hello there Obi One Kenobi,audio__male,2.232,5,10,10,40.93211572831497,4.728122058235931,11.05989933013916,1.0130352675914764,88.44886961226577,0.6,0.07030445800046436
85,single_sentence_1k,How do I clean my armpits?,audio__male,2.064,6,12,12,63.454686085383095,48.20476323405455,55.19304084777832,19.054487705230713,24.032776445869757,0.5,0.11473875000956468
86,single_sentence_1k,How do I make apple juice?,audio__male,1.944,6,12,12,23.17724745720625,14.35877938598484,14.511953830718994,3.7377562522888184,38.04795236148535,0.3333333333333333,0.06706625000515487
87,single_sentence_1k,How far is Delhi from Goa?,audio__male,1.968,6,12,12,64.91435712484599,31.956638544696034,47.601444244384766,1.1008608937263489,50.77107752413584,0.5,0.1111132079968229
88,single_sentence_1k,How long is the Omo River?,audio__male,1.872,6,12,12,52.291226188341774,45.10083961417937,32.4346342086792,30.562132835388184,13.750655890653958,0.16666666666666666,0.06408145801106002
89,single_sentence_1k,How to live a better life.,audio__male,1.8,6,12,12,35.11483037906388,18.689906226331612,18.958237171173096,5.160510897636414,46.77489247541721,0.5,0.10459845799778122
90,single_sentence_1k,What does a transistor do?,audio__male,1.848,5,10,10,20.45055733797708,1.6208419172610316,5.307696104049683,0.15782366320490837,92.07433865750399,0.6,0.06212512499769218
91,single_sentence_1k,What is cast iron made of?,audio__male,2.16,6,12,12,85.01614354697585,22.114224421591175,28.970028400421143,0.22189123928546906,73.98820565252774,0.3333333333333333,0.11600033300055657
92,single_sentence_1k,What is steam reformation?,audio__male,1.704,4,8,8,77.19344346225262,47.787813867767,38.56869316101074,20.174437522888184,38.09342902142316,0.25,0.060410999998566695
93,single_sentence_1k,What is the color of Mars?,audio__male,1.848,6,12,12,45.376683021585144,31.898558879550126,7.3640501499176025,1.2897797226905823,29.70275314223306,0.8333333333333334,0.06251670799974818
94,single_sentence_1k,What's the meaning of NBC?,audio__male,2.016,5,10,10,27.754270430654287,21.227060112685347,12.06272268295288,3.9582014679908752,23.517859474193596,0.6,0.06605275000038091
95,single_sentence_1k,When was Canada colonized?,audio__male,1.8,4,8,8,26.16106942724946,2.4643717988109946,11.899439811706543,0.06192707363516092,90.5800035978495,0.0,0.06321274999936577
96,single_sentence_1k,When was Rubén Darío born?,audio__male,1.968,5,10,10,42.55173224210739,8.432753758248765,16.52401828765869,9.797950744628906,80.18234907507697,0.2,0.06785658400622196
97,single_sentence_1k,When was cricket invented?,audio__male,1.632,4,8,8,41.37048712053834,36.35211888209109,16.498391151428223,5.520620346069336,12.130309763637971,0.5,0.059559957997407764
98,single_sentence_1k,When was hip hop invented?,audio__male,1.8,5,10,10,18.584104642271996,16.452338608391766,4.946918249130249,1.6965683996677399,11.470910624508894,0.4,0.0602464170078747
99,single_sentence_1k,When were the Gallic Wars?,audio__male,1.752,5,10,10,21.40524406135082,4.228464927168005,3.7400240898132324,1.2115035653114319,80.24565889065056,0.2,0.05956129200058058
100,single_sentence_1k,Where is Adelaide located?,audio__male,1.8,4,8,8,55.46221676362371,25.48966945885618,23.42418885231018,5.44967246055603,54.04137997676605,0.25,0.06011795799713582
101,single_sentence_1k,Where is Tufts University?,audio__male,1.872,4,8,8,18.02271217107773,13.903287904092492,13.591548442840576,2.405359148979187,22.856849889640674,0.5,0.05976387498958502
102,single_sentence_1k,Where were the Moors from?,audio__male,1.536,5,10,10,44.12860348820686,37.21275709353245,24.870319366455078,9.038763046264648,15.672026413712898,0.2,0.05721408300451003
103,single_sentence_1k,Who is Taiwan's president?,audio__male,1.824,4,8,8,25.718275800347328,8.733949561949885,21.19936180114746,0.11751113831996918,66.0399101800132,0.5,0.060282541991909966
104,single_sentence_1k,Why is it called Scotland?,audio__male,1.896,5,10,10,24.248840991035102,17.008069862082074,12.376403450965881,3.3943852186203003,29.86027716388578,0.6,0.06109112499689218
105,single_sentence_1k,How big can a thresher get?,audio__male,1.896,6,12,12,24.61079597787951,6.655760200306152,3.8558484315872192,0.6954391002655029,72.95593280977815,0.5,0.060463667003205046
106,single_sentence_1k,How did Joseph Stalin died?,audio__male,2.232,5,10,10,28.305194248323097,11.029577173743602,18.77542209625244,0.18569298833608627,61.03338109259916,0.4,0.06895275000715628
107,single_sentence_1k,How long is 18 petaseconds?,audio__male,2.544,3,6,6,61.082919438680015,49.27070389315486,72.91821670532227,55.308298110961914,19.338000956852127,0.3333333333333333,0.13990287500200793
108,single_sentence_1k,How long is the Erie Canal?,audio__male,1.968,6,12,12,68.20879222949345,15.864174627698958,44.01043701171875,3.0739922523498535,76.74174529535316,0.3333333333333333,0.08717383300245274
109,single_sentence_1k,How to become self-reliant?,audio__male,2.112,4,8,8,23.007636659668606,5.248761987499578,10.420321464538574,5.948641061782837,77.18687031988631,0.25,0.0812267500004964
110,single_sentence_1k,List of natural topologies.,audio__male,1.968,4,8,8,27.50934930378571,3.768935912707093,3.762972593307495,1.1577192544937134,86.29943634403439,0.5,0.07389204199716914
111,single_sentence_1k,What does sui generis mean?,audio__male,2.016,5,10,10,27.513498562019187,8.756236465259878,18.731678009033203,0.8118884712457657,68.17476176095118,0.4,0.07291579199954867
112,single_sentence_1k,What is Front Arena by FIS?,audio__male,2.184,6,12,12,48.396762788295746,9.78583937153071,17.392634391784668,2.877547025680542,79.77997120522838,0.8333333333333334,0.07509983400814235
113,single_sentence_1k,What is Kevlar made out of?,audio__male,1.992,6,12,12,21.88327648429322,28.18222415095097,7.109210968017578,1.345649540424347,-28.7842986911893,0.5,0.14370475000760052
114,single_sentence_1k,What is a syllable nucleus?,audio__male,2.016,5,10,10,63.728851079940796,38.319460762949326,27.05709457397461,13.458545207977295,39.871094310359055,0.2,0.07493775000330061
115,single_sentence_1k,What is an organophosphate?,audio__male,1.8,4,8,8,26.200597984716296,19.869816425326164,9.635618925094604,7.210063219070435,24.162736908077797,0.0,0.06724333298916463
116,single_sentence_1k,What is reality television?,audio__male,1.776,4,8,8,3.898120146313431,3.796664424873997,2.822732448577881,2.2144099473953247,2.602683284028168,0.25,0.06784754199907184
117,single_sentence_1k,When was François Lay born?,audio__male,2.04,5,10,10,40.661916275594834,16.70431943312288,9.308653831481934,2.552912473678589,58.91900588278776,0.0,0.13804966700263321
118,single_sentence_1k,When was Karen Hassan born?,audio__male,2.088,5,10,10,14.836520612239838,4.437077050985108,8.65317153930664,2.4968512058258057,70.09354708593465,0.0,0.07535120801185258
119,single_sentence_1k,When were the 76ers formed?,audio__male,2.28,3,6,6,9.086160123348236,5.696376025676727,9.599431991577148,5.784570932388306,37.3071138044437,0.0,0.07736912500695325
120,single_sentence_1k,Who is Jormungand's mother?,audio__male,1.728,4,8,8,27.538905143737793,9.004543524213659,10.016724109649658,1.7783820033073425,67.3024636338484,0.0,0.06482454200158827
121,single_sentence_1k,Why Pascal lost popularity?,audio__male,2.16,4,8,8,34.1941131358617,14.182690602673212,15.451287865638733,0.03374558896757662,58.52300497947743,0.0,0.07595270899764728
122,single_sentence_1k,Do a script about NSU Arena.,audio__male,2.328,6,12,12,21.036974660664175,23.274018515614003,17.13713836669922,4.936555922031403,-10.6338667561964,0.5,0.13645129099313635
123,single_sentence_1k,How can I use my phone less?,audio__male,2.088,7,14,14,28.33070659544319,25.909633727161626,29.293441772460938,11.095022201538086,8.545755327793259,0.2857142857142857,0.07740187499439344
124,single_sentence_1k,How do you become an author?,audio__male,1.752,6,12,12,38.830686231454216,32.557921775043305,18.88480806350708,22.011472940444946,16.154142677318315,0.3333333333333333,0.07018579200666863
125,single_sentence_1k,List of windmills in Denmark,audio__male,2.088,5,10,10,38.89236819797661,24.322107009544304,20.269833087921143,3.6109362840652466,37.46303417231952,0.4,0.07344891701359302
126,single_sentence_1k,What is social intelligence?,audio__male,1.8,4,8,8,55.10079396516085,39.07194328887294,19.316397666931152,12.519654750823975,29.090053922676027,0.0,0.06275333400117233
127,single_sentence_1k,What is the biggest diamond?,audio__male,1.8,5,10,10,23.884200186119415,2.566314856363145,6.850536227226257,0.30535393953323364,89.25517774777909,0.6,0.06078045799222309
128,single_sentence_1k,What is the meaning of life?,audio__male,1.776,6,12,12,51.103621259931366,38.64420432144056,17.42956829071045,17.42956829071045,24.380692857591708,0.3333333333333333,0.06570029199065175
129,single_sentence_1k,What is used to cut diamond?,audio__male,2.064,6,12,12,37.49446160324442,6.370254691782475,6.8854334354400635,0.12711761659011245,83.01014491369239,0.5,0.06722524999349844
130,single_sentence_1k,When did Gallimimus die out?,audio__male,2.016,5,10,10,32.416567678190766,17.276642422922148,7.594379186630249,0.3210314270108938,46.70428222249595,0.4,0.0673875840002438
131,single_sentence_1k,When was Hagia Sophia built?,audio__male,2.088,5,10,10,43.365419418985404,5.6437126412987855,18.433921337127686,4.179959416389465,86.98568417666921,0.0,0.0679938750108704
132,single_sentence_1k,When was Rocketdyne founded?,audio__male,1.824,4,8,8,12.292629851028323,4.462548874931734,11.621796607971191,1.7897076606750488,63.69736233001089,0.25,0.061772375003783964
133,single_sentence_1k,When was Tylenol introduced?,audio__male,1.944,4,8,8,30.307626272406196,26.49555437433436,14.25319528579712,3.2246904373168945,12.577929606920632,0.25,0.06164429099590052
134,single_sentence_1k,When was the Lateran Treaty?,audio__male,1.848,5,10,10,41.282866942882535,26.82091236468046,7.964527130126953,5.9905900955200195,35.031371726704705,0.2,0.06269062499632128
135,single_sentence_1k,Where do box jellyfish live?,audio__male,2.112,5,10,10,38.69463151533155,3.751003265492179,12.183090686798096,0.5494047254323959,90.30614036470159,0.6,0.06887133300187998
136,single_sentence_1k,Where was William Penn born?,audio__male,1.896,5,10,10,42.51384680003976,7.811570647501526,32.704206466674805,5.617126703262329,81.62582020807814,0.2,0.06252145799226128
137,single_sentence_1k,Who invented fantasy sports?,audio__male,2.136,4,8,8,11.812742486596107,3.013251621704967,3.3044618368148804,2.8359713554382324,74.4915151995898,0.5,0.06817412500095088
138,single_sentence_1k,Who is president of the NFL?,audio__male,2.184,6,12,12,12.626585560540358,23.65336811129335,7.694683790206909,6.485485792160034,-87.32988421836741,0.3333333333333333,0.08119712499319576
139,single_sentence_1k,"Without brain, where are we?",audio__male,2.088,5,10,10,28.053248810688615,21.634730959060715,2.997401714324951,0.0345728526590392,22.879766600089365,0.4,0.07022037499700673
140,single_sentence_1k,Are good rhetors good people?,audio__male,1.896,5,10,10,19.135279581323267,1.8394121846184135,6.06978452205658,0.13462667167186737,90.387325271099,0.6,0.07087487498938572
141,single_sentence_1k,But why is Earth radioactive?,audio__male,2.232,5,10,10,40.37800192758441,26.416236560189066,10.803024768829346,6.686809062957764,34.577652931997356,0.2,0.07666054199216887
142,single_sentence_1k,Can maths explain everything?,audio__male,1.824,4,8,8,17.912528108805418,12.324248799392848,9.613235473632812,6.397764086723328,31.19760245716232,0.0,0.06305254199833144
143,single_sentence_1k,How can I fix a leaking roof?,audio__male,2.088,7,14,14,43.708721274909166,30.756525110903436,32.24590301513672,30.446751594543457,29.632978925514557,0.2857142857142857,0.06877379099023528
144,single_sentence_1k,How do I grow a tomato plant?,audio__male,2.184,7,14,14,49.048884102276396,50.01014770814384,9.04873538017273,3.466516822576523,-1.959807289117982,0.42857142857142855,0.07163049999508075
145,single_sentence_1k,How is Alzheimer's diagnosed?,audio__male,2.088,4,8,8,45.2385324014449,17.141975913145558,11.085667848587036,1.183003687299788,62.107577316990835,0.0,0.06807345800916664
146,single_sentence_1k,How many cardinals are there?,audio__male,1.8,5,10,10,28.54551127960077,21.621791359905774,29.487488746643066,7.868109703063965,24.25502157546862,0.0,0.06245012499857694
147,single_sentence_1k,How to calculate devaluation?,audio__male,2.088,4,8,8,18.331819318085763,2.921857286619952,6.295752763748169,0.07272366434335709,84.061280356733,0.25,0.06858099999953993
148,single_sentence_1k,What are the stages of grief?,audio__male,1.896,6,12,12,22.320533646268206,13.806810372014098,16.669941425323486,3.1760708689689636,38.143009522881755,0.6666666666666666,0.06286099999852013
149,single_sentence_1k,What are the types of matter?,audio__male,1.728,6,12,12,24.462686716159283,13.51266181956107,4.410390496253967,3.1480036973953247,44.76215153164256,0.8333333333333334,0.06395162499393336
150,single_sentence_1k,What does Zabbaleen refer to?,audio__male,2.064,5,10,10,18.310492955330517,8.793205273339824,10.125396728515625,0.10464086942374706,51.9772335196472,0.4,0.068429708990152
